f1,f2,f3,f4,f5,f6,f7,f8,f9,f10,f11,f12,f13,f14,f15,f16,f17,f18,f19,f20,f21,f22,f23,f24,f25,f26,f27,f28,f29,f30,f31,f32,f33,f34,f35,f36,f37,f38,f39,f40,f41,f42,f43,f44,f45,f46,f47,f48,target,split
0,0,0,0,0.5561497326203209,0.9349593495934959,0.032258064516129004,0.0,0.0,0,0,0,0.35398230088495575,0.29850746268656714,0.0,0.0,0.0,0.0,0.45045045045045046,0.26530612244897955,0.6428571428571428,0.0916030534351145,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,train
0,0,0,0,0.3368983957219251,0.024390243902439046,0.0,0.0,0.0,0,0,0,0.0,0.0,0.02666666666666667,0.03759398496240601,0.38095238095238093,0.0979020979020979,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,test
0,0,0,0,0.2620320855614973,0.1382113821138211,0.0,0.0,0.0,0,0,0,0.0,0.04477611940298507,0.02,0.0,0.0,0.35664335664335667,0.0990990990990991,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,train
0,0,0,0,0.1443850267379679,0.1707317073170732,0.0,0.0,0.0,0,0,0,0.0,0.022388059701492536,0.013333333333333334,0.0,0.0,0.027972027972027972,0.36936936936936937,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,train
0,0,0,0,0.2459893048128342,0.0,0.0,0.0,0.0,0,0,0,0.3008849557522124,0.11194029850746269,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,train
0,0,0,0,0.3689839572192513,0.04065040650406504,0.0,0.0,0.0,0,0,0,0.0,0.06716417910447761,0.37333333333333335,0.0,0.0,0.03496503496503497,0.07207207207207207,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,train
0,0,0,0,0.46524064171122986,0.13008130081300817,0.0,0.0,0.0,0,0,0,0.0,0.3283582089552239,0.12666666666666668,0.015037593984962405,0.007936507936507936,0.16083916083916083,0.1981981981981982,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,train
0,0,0,0,0.1497326203208556,0.39837398373983735,0.0,0.0,0.0,0,0,0,0.0,0.0,0.0,0.015037593984962405,0.007936507936507936,0.0,0.2702702702702703,0.4693877551020408,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,train
0,0,0,0,0.005347593582887694,0.0,0.8870967741935484,0.34883720930232565,0.0,0,0,0,0.0,0.0,0.0,0.007518796992481203,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5428571428571428,0.3611111111111111,0.4270833333333333,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,train
0,0,0,0,0.25133689839572193,0.008130081300813052,0.0,0.0,0.0,0,0,0,0.0,0.022388059701492536,0.0,0.17293233082706766,0.18253968253968253,0.0,0.018018018018018018,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,test
0,0,0,0,0.6470588235294117,0.0,0.0,0.0,0.0,0,0,0,0.0,0.43283582089552236,0.16666666666666669,0.17293233082706766,0.18253968253968253,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,val
0,0,0,0,0.0,0.0,0.016129032258064502,0.06976744186046513,0.6132075471698114,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.06756756756756757,0.014925373134328358,0.0,0.0,0.12,0.7435897435897436,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,val
0,0,0,0,0.27807486631016043,0.2845528455284553,0.0,0.0,0.0,0,0,0,0.0,0.0,0.21333333333333335,0.10526315789473684,0.007936507936507936,0.0,0.0,0.3571428571428571,0.1020408163265306,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,train
0,0,0,0,0.320855614973262,0.008130081300813052,0.040322580645161255,0.007751937984496138,0.0,0,0,0,0.3274336283185841,0.18656716417910446,0.0,0.0,0.0,0.006993006993006993,0.009009009009009009,0.0,0.0,0.0,0.0,0.0,0.014285714285714285,0.037037037037037035,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,train
0,0,0,0,0.3582887700534759,0.024390243902439046,0.0,0.0,0.0,0,0,0,0.0,0.0,0.09333333333333334,0.37593984962406013,0.015873015873015872,0.027972027972027972,0.04504504504504504,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,test
0,0,0,0,0.02139037433155079,0.04878048780487809,0.4032258064516129,0.023255813953488413,0.0,0,0,0,0.02654867256637168,0.0,0.0,0.0,0.0,0.0,0.018018018018018018,0.030612244897959183,0.0,0.0,0.0,0.12222222222222223,0.42857142857142855,0.0,0.0,0.013513513513513514,0.014925373134328358,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,train
0,0,0,0,0.3315508021390374,0.16260162601626016,0.0,0.0,0.0,0,0,0,0.2743362831858407,0.23134328358208955,0.0,0.0,0.0,0.0,0.0,0.13265306122448978,0.11224489795918366,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,train
0,0,0,0,0.3262032085561497,0.21138211382113825,0.16129032258064513,0.0,0.0,0,0,0,0.18584070796460178,0.3283582089552239,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.16793893129770993,0.22105263157894736,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,train
0,0,0,0,0.2459893048128342,0.46341463414634154,0.0,0.0,0.0,0,0,0,0.0,0.0,0.0,0.007518796992481203,0.0,0.0979020979020979,0.5045045045045045,0.3571428571428571,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,train
0,0,0,0,0.4759358288770053,0.24390243902439024,0.0,0.0,0.0,0,0,0,0.0,0.022388059701492536,0.29333333333333333,0.14285714285714285,0.0,0.0,0.5405405405405406,0.01020408163265306,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,val
0,0,0,0,0.4973262032085561,0.1544715447154471,0.0,0.0,0.0,0,0,0,0.08849557522123894,0.35074626865671643,0.0,0.0,0.0,0.3076923076923077,0.15315315315315314,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,train
0,0,0,0,0.34759358288770054,0.0,0.0,0.0,0.0,0,0,0,0.0,0.007462686567164179,0.04,0.3308270676691729,0.15873015873015872,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,train
0,0,0,0,0.2941176470588235,0.04065040650406504,0.06451612903225801,0.0,0.0,0,0,0,0.0,0.007462686567164179,0.013333333333333334,0.0,0.32539682539682535,0.14685314685314685,0.0,0.0,0.0,0.0,0.0,0.022222222222222223,0.07142857142857142,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,train
0,0,0,0,0.732620320855615,0.33333333333333337,0.0,0.0,0.0,0,0,0,0.017699115044247787,0.1791044776119403,0.15333333333333335,0.0,0.0,0.7692307692307693,0.26126126126126126,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,test
0,0,0,0,0.5026737967914439,0.08130081300813008,0.0,0.0,0.0,0,0,0,0.0,0.0,0.31333333333333335,0.007518796992481203,0.15873015873015872,0.2867132867132867,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,val
0,0,0,0,0.5454545454545454,0.0,0.5564516129032259,0.17829457364341084,0.0,0,0,0,0.0,0.3283582089552239,0.28,0.17293233082706766,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.11428571428571428,0.5833333333333333,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,test
0,0,0,0,0.2620320855614973,0.26016260162601623,0.10483870967741937,0.0,0.0,0,0,0,0.07964601769911504,0.291044776119403,0.02,0.0,0.0,0.0,0.0,0.0,0.030612244897959183,0.3129770992366412,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,train
0,0,0,0,0.2406417112299465,0.2682926829268293,0.10483870967741937,0.0,0.0,0,0,0,0.0,0.23880597014925373,0.09333333333333334,0.0,0.0,0.013986013986013986,0.0,0.0,0.02040816326530612,0.32061068702290074,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,train
0,0,0,0,0.2459893048128342,0.17886178861788615,0.3629032258064516,0.0,0.0,0,0,0,0.0,0.0,0.006666666666666667,0.08270676691729323,0.2936507936507936,0.0,0.009009009009009009,0.0,0.0,0.0,0.3157894736842105,0.3111111111111111,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,test
0,0,0,0,0.160427807486631,0.46341463414634154,0.008064516129032251,0.0,0.0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.23776223776223776,0.12612612612612611,0.0,0.42857142857142855,0.015267175572519083,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,test
0,0,0,0,0.8502673796791442,0.12195121951219512,0.0,0.0,0.0,0,0,0,0.0,0.0,0.0,0.5789473684210527,0.5079365079365079,0.1888111888111888,0.17117117117117117,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,test
0,0,0,0,0.6310160427807485,0.0,0.0,0.046511627906976716,0.0,0,0,0,0.0,0.31343283582089554,0.03333333333333333,0.12030075187969924,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.05970149253731343,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,train
0,0,0,0,0.4759358288770053,0.0,0.0,0.0,0.0,0,0,0,0.0,0.6567164179104478,0.03333333333333333,0.015037593984962405,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,train
0,0,0,0,0.3262032085561497,0.0,0.008064516129032251,0.023255813953488413,0.0,0,0,0,0.0,0.014925373134328358,0.2066666666666667,0.23308270676691728,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.029850746268656716,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,train
0,0,0,0,0.3529411764705882,0.41463414634146345,0.0,0.007751937984496138,0.0,0,0,0,0.0,0.31343283582089554,0.03333333333333333,0.0,0.0,0.0,0.1981981981981982,0.5612244897959183,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.023255813953488372,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,train
0,0,0,0,0.3262032085561497,0.07317073170731703,0.47580645161290314,0.03100775193798455,0.009433962264150941,0,0,0,0.008849557522123894,0.291044776119403,0.16666666666666669,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.4444444444444445,0.24285714285714285,0.0,0.0,0.013513513513513514,0.014925373134328358,0.0,0.0,0.02,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,train
0,0,0,0,0.518716577540107,0.05691056910569103,0.016129032258064502,0.0,0.0,0,0,0,0.0,0.0,0.006666666666666667,0.18045112781954886,0.4444444444444444,0.20279720279720279,0.0,0.0,0.0,0.0,0.0,0.0,0.014285714285714285,0.009259259259259259,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,train
0,0,0,0,0.0267379679144385,0.0,0.3870967741935484,0.03875968992248058,0.0,0,0,0,0.008849557522123894,0.007462686567164179,0.0,0.0,0.015873015873015872,0.006993006993006993,0.0,0.0,0.0,0.0,0.0,0.0,0.39999999999999997,0.12962962962962962,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,test
0,0,0,0,0.22459893048128343,0.16260162601626016,0.016129032258064502,0.0,0.0,0,0,0,0.0,0.014925373134328358,0.0,0.0,0.0,0.32867132867132864,0.12612612612612611,0.0,0.0,0.007633587786259542,0.021052631578947368,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,test
0,0,0,0,0.4171122994652406,0.0,0.0,0.0,0.0,0,0,0,0.0,0.5373134328358209,0.02666666666666667,0.0,0.047619047619047616,0.006993006993006993,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,train
0,0,0,0,0.3582887700534759,0.0,0.0,0.0,0.0,0,0,0,0.0,0.0,0.12666666666666668,0.38345864661654133,0.015873015873015872,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,train
0,0,0,0,0.2406417112299465,0.008130081300813052,0.056451612903225756,0.015503875968992276,0.028301886792452935,0,0,0,0.0,0.0,0.0,0.06766917293233082,0.2936507936507936,0.013986013986013986,0.0,0.0,0.0,0.007633587786259542,0.0,0.0,0.04285714285714286,0.018518518518518517,0.0,0.0,0.0,0.0,0.0,0.04,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,train
0,0,0,0,0.010695187165775402,0.43089430894308955,0.11290322580645162,0.0,0.0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.018018018018018018,0.030612244897959183,0.18367346938775508,0.34351145038167935,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,train
0,0,0,0,0.3262032085561497,0.0,0.024193548387096753,0.007751937984496138,0.0,0,0,0,0.0,0.007462686567164179,0.006666666666666667,0.23308270676691728,0.24603174603174602,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.014285714285714285,0.018518518518518517,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,val
0,0,0,0,0.1711229946524064,0.14634146341463417,0.008064516129032251,0.046511627906976716,0.0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.2097902097902098,0.2072072072072072,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.013513513513513514,0.04477611940298507,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,train
0,0,0,0,0.5401069518716577,0.07317073170731703,0.0,0.0,0.0,0,0,0,0.0,0.26865671641791045,0.24000000000000002,0.0,0.07142857142857142,0.2517482517482518,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,train
0,0,0,0,0.042780748663101595,0.016260162601625994,0.6290322580645161,0.10077519379844968,0.0,0,0,0,0.02654867256637168,0.014925373134328358,0.0,0.0,0.0,0.013986013986013986,0.036036036036036036,0.0,0.0,0.0,0.0,0.0,0.5142857142857142,0.32407407407407407,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,train
0,0,0,0,0.3262032085561497,0.44715447154471544,0.056451612903225756,0.0,0.0,0,0,0,0.0,0.0,0.0,0.022556390977443608,0.06349206349206349,0.5034965034965035,0.0,0.0,0.22448979591836732,0.16793893129770993,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,test
0,0,0,0,0.3636363636363636,0.008130081300813052,0.024193548387096753,0.17829457364341084,0.0,0,0,0,0.0,0.029850746268656716,0.04666666666666667,0.007518796992481203,0.45238095238095233,0.03496503496503497,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.12162162162162163,0.13432835820895522,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,train
0,0,0,0,0.08556149732620319,0.26016260162601623,0.3951612903225806,0.34883720930232565,0.0,0,0,0,0.035398230088495575,0.007462686567164179,0.0,0.0,0.0,0.0,0.02702702702702703,0.42857142857142855,0.0,0.0,0.0,0.0,0.0,0.1388888888888889,0.5625,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,train
0,0,0,0,0.2459893048128342,0.30081300813008127,0.12903225806451613,0.0,0.0,0,0,0,0.08849557522123894,0.291044776119403,0.0,0.0,0.0,0.0,0.0,0.0,0.01020408163265306,0.38167938931297707,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,val
0,0,0,0,0.43315508021390375,0.16260162601626016,0.0,0.0,0.028301886792452935,0,0,0,0.16814159292035397,0.3283582089552239,0.0,0.0,0.0,0.04195804195804196,0.35135135135135137,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.02,0.02564102564102564,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,test
0,0,0,0,0.2727272727272727,0.0,0.008064516129032251,0.007751937984496138,0.0,0,0,0,0.0,0.0,0.15333333333333335,0.18045112781954886,0.05555555555555555,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.013513513513513514,0.014925373134328358,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,train
0,0,0,0,0.3689839572192513,0.0,0.07258064516129026,0.015503875968992276,0.009433962264150941,0,0,0,0.0,0.007462686567164179,0.013333333333333334,0.3308270676691729,0.2222222222222222,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.05714285714285714,0.046296296296296294,0.0,0.0,0.0,0.0,0.0,0.02,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,train
0,0,0,0,0.4973262032085561,0.0,0.0,0.0,0.0,0,0,0,0.0,0.04477611940298507,0.28,0.38345864661654133,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,train
0,0,0,0,0.3155080213903743,0.0,0.44354838709677413,0.18604651162790697,0.0,0,0,0,0.3893805309734513,0.1417910447761194,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.34285714285714286,0.15740740740740738,0.07291666666666666,0.14864864864864866,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,train
0,0,0,0,0.3850267379679144,0.14634146341463417,0.0,0.0,0.0,0,0,0,0.22123893805309736,0.18656716417910446,0.0,0.0,0.0,0.11188811188811189,0.2702702702702703,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,test
0,0,0,0,0.2459893048128342,0.0,0.0,0.0,0.0,0,0,0,0.0,0.0,0.0,0.21052631578947367,0.16666666666666666,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,train
0,0,0,0,0.5133689839572193,0.0,0.0,0.0,0.0,0,0,0,0.2831858407079646,0.4626865671641791,0.03333333333333333,0.0,0.023809523809523808,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,train
0,0,0,0,0.7219251336898396,0.0,0.0,0.0,0.0,0,0,0,0.4424778761061947,0.23880597014925373,0.0,0.3233082706766917,0.15079365079365079,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,train
0,0,0,0,0.0,0.10569105691056913,0.4516129032258064,0.03875968992248058,0.0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6111111111111112,0.04285714285714286,0.0,0.0,0.04054054054054054,0.014925373134328358,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,train
0,0,0,0,0.5401069518716577,0.12195121951219512,0.0,0.0,0.0,0,0,0,0.0,0.0,0.0,0.23308270676691728,0.24603174603174602,0.4125874125874126,0.02702702702702703,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,train
0,0,0,0,0.45989304812834225,0.0,0.0,0.0,0.0,0,0,0,0.0,0.0,0.3066666666666667,0.3082706766917293,0.03968253968253968,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,train
0,0,0,0,0.6363636363636362,0.0,0.008064516129032251,0.007751937984496138,0.0,0,0,0,0.008849557522123894,0.014925373134328358,0.0,0.6090225563909775,0.3412698412698413,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.014925373134328358,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,train
0,0,0,0,0.2620320855614973,0.024390243902439046,0.0,0.0,0.0,0,0,0,0.0,0.31343283582089554,0.04666666666666667,0.0,0.0,0.006993006993006993,0.04504504504504504,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,train
0,0,0,0,0.4759358288770053,0.0,0.0,0.0,0.0,0,0,0,0.30973451327433627,0.1044776119402985,0.2733333333333334,0.03759398496240601,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,train
0,0,0,0,0.2459893048128342,0.04065040650406504,0.032258064516129004,0.0,0.0,0,0,0,0.0,0.007462686567164179,0.25333333333333335,0.06766917293233082,0.0,0.0,0.0,0.0,0.0,0.03816793893129771,0.031578947368421054,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,train
0,0,0,0,0.3422459893048128,0.0,0.0,0.0,0.0,0,0,0,0.4424778761061947,0.09701492537313433,0.013333333333333334,0.0,0.015873015873015872,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,test
0,0,0,0,0.267379679144385,0.0,0.0,0.0,0.0,0,0,0,0.008849557522123894,0.007462686567164179,0.006666666666666667,0.015037593984962405,0.373015873015873,0.006993006993006993,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,train
0,0,0,0,0.3262032085561497,0.0,0.0,0.0,0.0,0,0,0,0.16814159292035397,0.3283582089552239,0.0,0.015037593984962405,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,test
0,0,0,0,0.2834224598930481,0.44715447154471544,0.42741935483870963,0.0,0.0,0,0,0,0.0,0.3656716417910448,0.03333333333333333,0.0,0.0,0.0,0.0,0.11224489795918366,0.336734693877551,0.0,0.042105263157894736,0.5888888888888889,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,test
0,0,0,0,0.4705882352941176,0.024390243902439046,0.0,0.0,0.0,0,0,0,0.0,0.1044776119402985,0.22,0.015037593984962405,0.2857142857142857,0.08391608391608392,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,train
0,0,0,0,0.0374331550802139,0.19512195121951226,0.25806451612903225,0.0,0.0,0,0,0,0.017699115044247787,0.022388059701492536,0.02,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5157894736842105,0.011111111111111112,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,train
0,0,0,0,0.8128342245989304,0.0,0.0,0.0,0.0,0,0,0,0.8849557522123894,0.4626865671641791,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,train
