estimate_of_risk,months_since_first_trade,months_since_last_trade,average_duration_of_resolution,number_of_satisfactory_trades,nr_trades_insolvent_for_over_60_days,nr_trades_insolvent_for_over_90_days,percentage_of_legal_trades,months_since_last_illegal_trade,maximum_illegal_trades_over_last_year,maximum_illegal_trades,nr_total_trades,nr_trades_initiated_in_last_year,percentage_of_installment_trades,months_since_last_inquiry_not_recent,nr_inquiries_in_last_6_months,nr_inquiries_in_last_6_months_not_recent,net_fraction_of_revolving_burden,net_fraction_of_installment_burden,nr_revolving_trades_with_balance,nr_installment_trades_with_balance,nr_banks_with_high_ratio,percentage_trades_with_balance,target,split
0.9126213592233009,0.2450980392156863,0.06122448979591836,0.2193877551020408,0.3863636363636364,0.3214285714285714,0.3214285714285714,0.963302752293578,0.42391304347826086,0.8333333333333333,0.8823529411764706,0.36283185840707965,0.3214285714285714,0.1926605504587156,0.6060606060606061,0.12000000000000001,0.12000000000000001,0.04149377593360996,0.004878048780487802,0.29268292682926833,0.3571428571428571,0.3333333333333333,0.5412844036697249,0,train
0.8058252427184465,0.2679738562091503,0.04591836734693877,0.24999999999999997,0.5909090909090909,0.3214285714285714,0.3214285714285714,1.0,0.021739130434782594,0.8888888888888888,1.0,0.16814159292035397,0.42857142857142855,0.21100917431192662,0.5454545454545454,0.13333333333333333,0.13333333333333333,0.2821576763485477,0.25365853658536586,0.3902439024390244,0.42857142857142855,0.4074074074074074,0.6605504587155964,0,train
0.7378640776699028,0.09803921568627452,0.028061224489795915,0.3061224489795918,0.26136363636363635,0.3571428571428571,0.3571428571428571,0.8807339449541285,0.44565217391304346,0.8333333333333333,0.8823529411764706,0.1592920353982301,0.3571428571428571,0.26605504587155965,0.303030303030303,0.14666666666666667,0.14666666666666667,0.21161825726141079,0.28780487804878047,0.36585365853658536,0.3928571428571428,0.37037037037037035,0.6972477064220184,1,train
0.8446601941747571,0.1650326797385621,0.04846938775510204,0.1607142857142857,0.25,0.3214285714285714,0.3214285714285714,1.0,0.021739130434782594,0.8888888888888888,1.0,0.22123893805309736,0.3571428571428571,0.21100917431192662,0.5454545454545454,0.12000000000000001,0.12000000000000001,0.2157676348547718,0.004878048780487802,0.3170731707317073,0.3571428571428571,0.37037037037037035,0.6605504587155964,0,train
0.7572815533980581,0.24183006535947713,0.033163265306122444,0.26530612244897955,0.42045454545454547,0.3571428571428571,0.3571428571428571,0.9174311926605505,0.14130434782608695,0.7222222222222222,0.8823529411764706,0.2831858407079646,0.42857142857142855,0.5412844036697249,0.3939393939393939,0.13333333333333333,0.13333333333333333,0.22406639004149378,0.27804878048780485,0.3414634146341463,0.3928571428571428,0.37037037037037035,0.8899082568807339,0,train
0.9708737864077669,0.3823529411764706,0.033163265306122444,0.33163265306122447,0.23863636363636365,0.3214285714285714,0.3214285714285714,1.0,0.021739130434782594,0.8888888888888888,1.0,0.3274336283185841,0.3928571428571428,0.3119266055045872,0.030303030303030276,0.12000000000000001,0.12000000000000001,0.049792531120331954,0.004878048780487802,0.2682926829268293,0.3571428571428571,0.3333333333333333,0.6330275229357798,0,train
0.7864077669902911,0.15522875816993464,0.030612244897959183,0.1530612244897959,0.4090909090909091,0.3214285714285714,0.3214285714285714,1.0,0.021739130434782594,0.8888888888888888,1.0,0.21238938053097345,0.49999999999999994,0.22018348623853212,0.3333333333333333,0.13333333333333333,0.13333333333333333,0.2863070539419087,0.004878048780487802,0.3414634146341463,0.3571428571428571,0.4074074074074074,0.5412844036697249,0,train
0.8155339805825241,0.26633986928104575,0.03571428571428571,0.21683673469387754,0.2840909090909091,0.3214285714285714,0.3214285714285714,0.9449541284403671,0.5543478260869565,0.8333333333333333,0.8823529411764706,0.23893805309734512,0.3928571428571428,0.1926605504587156,0.3939393939393939,0.14666666666666667,0.14666666666666667,0.21161825726141079,0.004878048780487802,0.3170731707317073,0.0357142857142857,0.37037037037037035,0.5412844036697249,0,train
0.9417475728155339,0.32679738562091504,0.1530612244897959,0.3469387755102041,0.29545454545454547,0.3214285714285714,0.3214285714285714,1.0,0.021739130434782594,0.8888888888888888,1.0,0.3893805309734513,0.3214285714285714,0.48623853211009177,0.2727272727272727,0.14666666666666667,0.14666666666666667,0.058091286307053944,0.004878048780487802,0.2682926829268293,0.3571428571428571,0.3333333333333333,0.6330275229357798,0,train
0.8252427184466018,0.3709150326797386,0.05357142857142857,0.23979591836734693,0.4090909090909091,0.3214285714285714,0.3214285714285714,1.0,0.021739130434782594,0.8888888888888888,1.0,0.4424778761061947,0.3214285714285714,0.27522935779816515,0.030303030303030276,0.12000000000000001,0.12000000000000001,0.21991701244813278,0.004878048780487802,0.29268292682926833,0.3571428571428571,0.37037037037037035,0.46788990825688076,0,test
0.9611650485436892,0.12745098039215685,0.18877551020408162,0.5051020408163265,0.2272727272727273,0.3214285714285714,0.3214285714285714,1.0,0.021739130434782594,0.8888888888888888,1.0,0.1415929203539823,0.3214285714285714,0.24770642201834864,0.030303030303030276,0.12000000000000001,0.12000000000000001,0.03734439834024896,0.004878048780487802,0.2682926829268293,0.3571428571428571,0.3333333333333333,0.6330275229357798,1,test
0.8252427184466018,0.0016339869281045746,0.028061224489795915,0.06632653061224489,0.18181818181818182,0.3214285714285714,0.3214285714285714,1.0,0.021739130434782594,0.8888888888888888,1.0,0.07964601769911504,0.3571428571428571,0.3853211009174312,0.3333333333333333,0.14666666666666667,0.14666666666666667,0.07468879668049792,0.39999999999999997,0.29268292682926833,0.3928571428571428,0.3333333333333333,0.6605504587155964,0,train
0.9805825242718446,0.4428104575163399,0.033163265306122444,0.4336734693877551,0.21590909090909094,0.3214285714285714,0.3214285714285714,1.0,0.021739130434782594,0.8888888888888888,1.0,0.37168141592920356,0.3571428571428571,0.1743119266055046,0.030303030303030276,0.12000000000000001,0.12000000000000001,0.03734439834024896,0.004878048780487802,0.24390243902439024,0.0357142857142857,0.3333333333333333,0.3119266055045872,0,train
0.7766990291262135,0.5049019607843137,0.04081632653061224,0.19642857142857142,0.6363636363636364,0.3214285714285714,0.3214285714285714,1.0,0.021739130434782594,0.8888888888888888,1.0,0.6902654867256637,0.42857142857142855,0.1834862385321101,0.45454545454545453,0.12000000000000001,0.12000000000000001,0.08713692946058091,0.3365853658536585,0.36585365853658536,0.42857142857142855,0.37037037037037035,0.44036697247706424,0,train
0.8834951456310679,0.6977124183006536,0.04591836734693877,0.17091836734693877,0.34090909090909094,0.3214285714285714,0.3214285714285714,1.0,0.021739130434782594,0.8888888888888888,1.0,0.40707964601769914,0.3571428571428571,0.30275229357798167,0.303030303030303,0.14666666666666667,0.14666666666666667,0.058091286307053944,0.004878048780487802,0.24390243902439024,0.3571428571428571,0.3333333333333333,0.3486238532110092,0,train
0.7475728155339805,0.13725490196078433,0.028061224489795915,0.09948979591836733,0.4090909090909091,0.3214285714285714,0.3214285714285714,1.0,0.021739130434782594,0.8888888888888888,1.0,0.40707964601769914,0.5357142857142857,0.23853211009174313,0.4242424242424242,0.12000000000000001,0.12000000000000001,0.16182572614107885,0.36097560975609755,0.5365853658536586,0.46428571428571425,0.3333333333333333,0.6972477064220184,1,train
0.8932038834951456,0.18137254901960786,0.03571428571428571,0.12499999999999999,0.26136363636363635,0.3214285714285714,0.3214285714285714,1.0,0.021739130434782594,0.8888888888888888,1.0,0.21238938053097345,0.5357142857142857,0.21100917431192662,0.2727272727272727,0.13333333333333333,0.13333333333333333,0.07053941908713693,0.004878048780487802,0.24390243902439024,0.3571428571428571,0.3333333333333333,0.24770642201834864,0,train
0.6699029126213591,0.3366013071895425,0.09948979591836733,0.2576530612244898,0.125,0.3571428571428571,0.3214285714285714,0.6972477064220184,0.11956521739130434,0.6666666666666666,0.8235294117647058,0.25663716814159293,0.3214285714285714,0.6972477064220184,0.3939393939393939,0.13333333333333333,0.13333333333333333,0.3112033195020747,0.004878048780487802,0.24390243902439024,0.0357142857142857,0.3333333333333333,1.0,1,test
0.6601941747572815,0.41830065359477125,0.033163265306122444,0.2576530612244898,0.4545454545454546,0.46428571428571425,0.42857142857142855,0.9724770642201834,0.5760869565217391,0.8333333333333333,0.8235294117647058,0.37168141592920356,0.42857142857142855,0.27522935779816515,0.3333333333333333,0.17333333333333334,0.16,0.2572614107883817,0.004878048780487802,0.3414634146341463,0.3571428571428571,0.4444444444444444,0.5137614678899083,0,test
0.6796116504854368,0.3169934640522876,0.03571428571428571,0.23979591836734693,0.48863636363636365,0.3214285714285714,0.3214285714285714,0.9449541284403671,0.17391304347826086,0.7222222222222222,0.8823529411764706,0.21238938053097345,0.3928571428571428,0.3211009174311927,0.7272727272727273,0.12000000000000001,0.12000000000000001,0.2738589211618257,0.44878048780487806,0.6097560975609756,0.3928571428571428,0.4444444444444444,0.9541284403669725,0,test
0.8543689320388348,0.5702614379084967,0.033163265306122444,0.2270408163265306,0.6931818181818182,0.3214285714285714,0.3214285714285714,0.963302752293578,0.20652173913043476,0.7222222222222222,0.8823529411764706,0.7610619469026548,0.3928571428571428,0.2018348623853211,0.45454545454545453,0.12000000000000001,0.12000000000000001,0.04564315352697095,0.004878048780487802,0.2682926829268293,0.3571428571428571,0.3333333333333333,0.1926605504587156,1,train
0.9417475728155339,0.5555555555555555,0.030612244897959183,0.3112244897959183,0.3295454545454546,0.3214285714285714,0.3214285714285714,1.0,0.021739130434782594,0.8888888888888888,1.0,0.3274336283185841,0.3571428571428571,0.30275229357798167,0.48484848484848486,0.12000000000000001,0.12000000000000001,0.07883817427385892,0.004878048780487802,0.3170731707317073,0.42857142857142855,0.3333333333333333,0.724770642201835,0,test
0.8446601941747571,0.6225490196078431,0.04591836734693877,0.30357142857142855,0.6931818181818182,0.3214285714285714,0.3214285714285714,1.0,0.021739130434782594,0.8888888888888888,1.0,0.16814159292035397,0.42857142857142855,0.29357798165137616,0.5454545454545454,0.12000000000000001,0.12000000000000001,0.09128630705394192,0.47804878048780486,0.41463414634146345,0.42857142857142855,0.37037037037037035,0.48623853211009177,0,train
0.7378640776699028,0.33169934640522875,0.030612244897959183,0.2704081632653061,0.5340909090909091,0.6071428571428571,0.5714285714285714,0.7889908256880733,0.5,0.8333333333333333,0.6470588235294118,0.4778761061946903,0.42857142857142855,0.5137614678899083,0.3333333333333333,0.13333333333333333,0.13333333333333333,0.06639004149377593,0.15121951219512195,0.29268292682926833,0.3928571428571428,0.3333333333333333,0.4954128440366973,0,train
0.8737864077669902,0.0016339869281045746,0.02551020408163265,0.1377551020408163,0.2272727272727273,0.3214285714285714,0.3214285714285714,1.0,0.021739130434782594,0.8888888888888888,1.0,0.07964601769911504,0.3928571428571428,0.5045871559633028,0.303030303030303,0.13333333333333333,0.13333333333333333,0.07883817427385892,0.5073170731707317,0.24390243902439024,0.3928571428571428,0.3333333333333333,0.5412844036697249,0,train
0.7184466019417475,0.5702614379084967,0.030612244897959183,0.30357142857142855,0.4090909090909091,0.3928571428571428,0.3928571428571428,1.0,0.021739130434782594,0.8333333333333333,1.0,0.30973451327433627,0.3928571428571428,0.3577981651376147,0.2727272727272727,0.16,0.16,0.27800829875518673,0.2682926829268293,0.4878048780487805,0.42857142857142855,0.5185185185185185,0.8440366972477065,0,train
0.8737864077669902,0.024509803921568627,0.02551020408163265,0.2423469387755102,0.46590909090909094,0.3214285714285714,0.3214285714285714,1.0,0.021739130434782594,0.8888888888888888,1.0,0.10619469026548672,0.42857142857142855,0.3853211009174312,0.4242424242424242,0.13333333333333333,0.13333333333333333,0.11203319502074688,0.4926829268292683,0.3414634146341463,0.3928571428571428,0.37037037037037035,0.5137614678899083,0,train
0.7184466019417475,0.13725490196078433,0.04846938775510204,0.10459183673469387,0.2840909090909091,0.3214285714285714,0.3214285714285714,0.8899082568807339,0.11956521739130434,0.7222222222222222,0.8823529411764706,0.22123893805309736,0.3928571428571428,0.3119266055045872,0.3939393939393939,0.14666666666666667,0.14666666666666667,0.19087136929460582,0.44878048780487806,0.3902439024390244,0.3928571428571428,0.3333333333333333,0.7155963302752293,1,test
0.9417475728155339,0.28921568627450983,0.0510204081632653,0.20663265306122447,0.36363636363636365,0.3214285714285714,0.3214285714285714,1.0,0.021739130434782594,0.8888888888888888,1.0,0.3274336283185841,0.3571428571428571,0.2018348623853211,0.030303030303030276,0.12000000000000001,0.12000000000000001,0.04564315352697095,0.004878048780487802,0.24390243902439024,0.3571428571428571,0.3333333333333333,0.28440366972477066,0,train
0.6213592233009708,0.28758169934640526,0.030612244897959183,0.18367346938775508,0.3863636363636364,0.3214285714285714,0.3214285714285714,0.8532110091743119,0.15217391304347824,0.7222222222222222,0.8823529411764706,0.17699115044247787,0.46428571428571425,0.3761467889908257,0.3333333333333333,0.13333333333333333,0.13333333333333333,0.3112033195020747,0.25365853658536586,0.3902439024390244,0.42857142857142855,0.4074074074074074,0.7339449541284404,1,train
0.6213592233009708,0.6977124183006536,0.03571428571428571,0.3086734693877551,0.3863636363636364,0.3214285714285714,0.3214285714285714,0.8532110091743119,0.21739130434782608,0.7222222222222222,0.8823529411764706,0.38053097345132747,0.3928571428571428,0.3394495412844037,0.3939393939393939,0.14666666666666667,0.14666666666666667,0.3112033195020747,0.5121951219512195,0.3170731707317073,0.3928571428571428,0.4444444444444444,0.6697247706422018,0,train
0.8543689320388348,0.3300653594771242,0.06887755102040816,0.2780612244897959,0.375,0.3214285714285714,0.3214285714285714,0.963302752293578,0.48913043478260865,0.8333333333333333,0.8823529411764706,0.38053097345132747,0.3214285714285714,0.44954128440366975,0.8484848484848485,0.12000000000000001,0.12000000000000001,0.10373443983402489,0.004878048780487802,0.29268292682926833,0.3571428571428571,0.3333333333333333,0.48623853211009177,0,train
0.7669902912621358,0.5702614379084967,0.030612244897959183,0.17602040816326528,0.42045454545454547,0.3214285714285714,0.3214285714285714,0.963302752293578,0.9782608695652174,0.8333333333333333,0.8823529411764706,0.38053097345132747,0.46428571428571425,0.3119266055045872,0.303030303030303,0.13333333333333333,0.13333333333333333,0.19917012448132781,0.3414634146341463,0.36585365853658536,0.42857142857142855,0.4074074074074074,0.5412844036697249,0,val
0.9223300970873786,0.4477124183006536,0.030612244897959183,0.3724489795918367,0.34090909090909094,0.3214285714285714,0.3214285714285714,1.0,0.021739130434782594,0.8888888888888888,1.0,0.40707964601769914,0.3928571428571428,0.25688073394495414,0.3333333333333333,0.13333333333333333,0.13333333333333333,0.058091286307053944,0.13658536585365855,0.29268292682926833,0.3928571428571428,0.3333333333333333,0.46788990825688076,0,train
0.9708737864077669,0.488562091503268,0.04081632653061224,0.298469387755102,0.34090909090909094,0.3214285714285714,0.3214285714285714,1.0,0.021739130434782594,0.8888888888888888,1.0,0.46017699115044247,0.3571428571428571,0.21100917431192662,0.030303030303030276,0.12000000000000001,0.12000000000000001,0.049792531120331954,0.004878048780487802,0.29268292682926833,0.3571428571428571,0.3333333333333333,0.5412844036697249,0,train
0.8737864077669902,0.8333333333333333,0.06632653061224489,0.385204081632653,0.3181818181818182,0.3214285714285714,0.3214285714285714,1.0,0.021739130434782594,0.8888888888888888,1.0,0.5663716814159292,0.3214285714285714,0.08256880733944955,0.3939393939393939,0.13333333333333333,0.13333333333333333,0.2572614107883817,0.004878048780487802,0.29268292682926833,0.0357142857142857,0.37037037037037035,0.6330275229357798,0,train
0.7184466019417475,0.33496732026143794,0.028061224489795915,0.15561224489795916,0.7840909090909092,0.3214285714285714,0.3214285714285714,0.9816513761467891,0.6956521739130435,0.8333333333333333,0.8823529411764706,0.7345132743362832,0.5714285714285714,0.4036697247706422,0.2727272727272727,0.18666666666666668,0.18666666666666668,0.2987551867219917,0.3414634146341463,0.41463414634146345,0.46428571428571425,0.4074074074074074,0.7339449541284404,1,train
0.7961165048543688,0.3643790849673203,0.06377551020408162,0.2704081632653061,0.4090909090909091,0.3214285714285714,0.3214285714285714,0.963302752293578,0.5978260869565217,0.8333333333333333,0.8823529411764706,0.23008849557522126,0.3214285714285714,0.24770642201834864,0.2727272727272727,0.17333333333333334,0.17333333333333334,0.18257261410788383,0.4195121951219512,0.36585365853658536,0.3928571428571428,0.37037037037037035,0.6330275229357798,1,train
0.7378640776699028,0.5424836601307189,0.04081632653061224,0.25255102040816324,0.42045454545454547,0.3214285714285714,0.3214285714285714,1.0,0.021739130434782594,0.8888888888888888,1.0,0.1592920353982301,0.42857142857142855,0.47706422018348627,0.36363636363636365,0.14666666666666667,0.14666666666666667,0.3983402489626556,0.35609756097560974,0.3170731707317073,0.5714285714285714,0.48148148148148145,1.0,0,train
0.6407766990291262,0.0522875816993464,0.04081632653061224,0.0586734693877551,0.23863636363636365,0.3214285714285714,0.3214285714285714,0.926605504587156,0.11956521739130434,0.7222222222222222,0.8823529411764706,0.18584070796460178,0.42857142857142855,0.3119266055045872,0.2727272727272727,0.18666666666666668,0.18666666666666668,0.1950207468879668,0.004878048780487802,0.29268292682926833,0.0357142857142857,0.4074074074074074,0.5412844036697249,1,test
0.7864077669902911,0.5898692810457516,0.033163265306122444,0.3137755102040816,0.39772727272727276,0.3214285714285714,0.3214285714285714,0.8899082568807339,0.11956521739130434,0.7222222222222222,0.8823529411764706,0.2743362831858407,0.3928571428571428,0.22018348623853212,0.8787878787878788,0.12000000000000001,0.12000000000000001,0.04564315352697095,0.39999999999999997,0.36585365853658536,0.3928571428571428,0.3333333333333333,0.48623853211009177,0,test
0.7864077669902911,0.1454248366013072,0.033163265306122444,0.3086734693877551,0.3522727272727273,0.3571428571428571,0.3571428571428571,1.0,0.021739130434782594,0.8333333333333333,1.0,0.10619469026548672,0.42857142857142855,0.24770642201834864,0.36363636363636365,0.14666666666666667,0.14666666666666667,0.10373443983402489,0.004878048780487802,0.36585365853658536,0.3571428571428571,0.3333333333333333,0.6972477064220184,0,train
0.9417475728155339,0.3496732026143791,0.0433673469387755,0.37499999999999994,0.5227272727272727,0.3214285714285714,0.3214285714285714,1.0,0.021739130434782594,0.8888888888888888,1.0,0.1504424778761062,0.3571428571428571,0.1834862385321101,0.8484848484848485,0.12000000000000001,0.12000000000000001,0.04564315352697095,0.004878048780487802,0.3170731707317073,0.3571428571428571,0.3333333333333333,0.30275229357798167,0,train
0.8737864077669902,0.4035947712418301,0.04081632653061224,0.17602040816326528,0.44318181818181823,0.3214285714285714,0.3214285714285714,0.9724770642201834,0.8913043478260869,0.8333333333333333,0.8823529411764706,0.5309734513274336,0.3571428571428571,0.5137614678899083,0.6363636363636364,0.12000000000000001,0.12000000000000001,0.06639004149377593,0.47804878048780486,0.24390243902439024,0.5357142857142857,0.3333333333333333,0.5779816513761469,0,train
0.8543689320388348,0.2712418300653595,0.02551020408163265,0.1530612244897959,0.3295454545454546,0.3214285714285714,0.3214285714285714,1.0,0.021739130434782594,0.8888888888888888,1.0,0.415929203539823,0.46428571428571425,0.21100917431192662,0.303030303030303,0.13333333333333333,0.13333333333333333,0.08298755186721991,0.004878048780487802,0.29268292682926833,0.0357142857142857,0.4074074074074074,0.3302752293577982,1,train
0.9320388349514562,0.4950980392156863,0.0433673469387755,0.2602040816326531,0.5,0.3214285714285714,0.3214285714285714,1.0,0.021739130434782594,0.8888888888888888,1.0,0.6106194690265486,0.3928571428571428,0.29357798165137616,0.2727272727272727,0.13333333333333333,0.13333333333333333,0.04564315352697095,0.39024390243902435,0.24390243902439024,0.46428571428571425,0.3333333333333333,0.30275229357798167,0,train
0.8155339805825241,0.34803921568627455,0.11479591836734693,0.33163265306122447,0.42045454545454547,0.3214285714285714,0.3214285714285714,1.0,0.021739130434782594,0.8888888888888888,1.0,0.10619469026548672,0.3214285714285714,0.3119266055045872,0.2727272727272727,0.14666666666666667,0.13333333333333333,0.27800829875518673,0.004878048780487802,0.3902439024390244,0.3928571428571428,0.48148148148148145,0.7155963302752293,0,val
0.7475728155339805,0.5506535947712418,0.07142857142857142,0.31887755102040816,0.34090909090909094,0.49999999999999994,0.49999999999999994,0.9541284403669725,0.46739130434782605,0.8333333333333333,0.8823529411764706,0.2831858407079646,0.3214285714285714,0.724770642201835,0.303030303030303,0.17333333333333334,0.17333333333333334,0.04149377593360996,0.004878048780487802,0.29268292682926833,0.49999999999999994,0.3333333333333333,0.7522935779816513,0,test
0.7961165048543688,0.6797385620915032,0.028061224489795915,0.20663265306122447,0.4318181818181818,0.3214285714285714,0.3214285714285714,0.9082568807339451,0.16304347826086957,0.7222222222222222,0.8823529411764706,0.6017699115044248,0.3928571428571428,0.1743119266055046,0.303030303030303,0.17333333333333334,0.17333333333333334,0.03734439834024896,0.3170731707317073,0.29268292682926833,0.3571428571428571,0.3333333333333333,0.3669724770642202,1,train
0.7475728155339805,0.6274509803921569,0.0433673469387755,0.18877551020408162,0.3863636363636364,0.3214285714285714,0.3214285714285714,1.0,0.021739130434782594,0.8888888888888888,1.0,0.3893805309734513,0.3928571428571428,0.5229357798165137,0.303030303030303,0.13333333333333333,0.13333333333333333,0.33195020746887965,0.35121951219512193,0.29268292682926833,0.46428571428571425,0.4074074074074074,0.798165137614679,0,train
0.6407766990291262,0.3888888888888889,0.0510204081632653,0.24489795918367344,0.4772727272727273,0.3928571428571428,0.3571428571428571,0.8440366972477065,0.11956521739130434,0.7222222222222222,0.6470588235294118,0.5752212389380531,0.3571428571428571,0.29357798165137616,0.2727272727272727,0.14666666666666667,0.14666666666666667,0.12033195020746887,0.004878048780487802,0.43902439024390244,0.0357142857142857,0.37037037037037035,0.5137614678899083,0,train
0.8543689320388348,0.46568627450980393,0.02551020408163265,0.18367346938775508,0.5681818181818182,0.3214285714285714,0.3214285714285714,0.9816513761467891,0.8369565217391304,0.8333333333333333,0.8823529411764706,0.34513274336283184,0.49999999999999994,0.5045871559633028,0.303030303030303,0.14666666666666667,0.14666666666666667,0.14937759336099585,0.5219512195121951,0.29268292682926833,0.3928571428571428,0.37037037037037035,0.5412844036697249,0,train
0.8252427184466018,0.5637254901960784,0.030612244897959183,0.2729591836734694,0.3522727272727273,0.3214285714285714,0.3214285714285714,1.0,0.021739130434782594,0.8888888888888888,1.0,0.3008849557522124,0.3928571428571428,0.3577981651376147,0.36363636363636365,0.14666666666666667,0.14666666666666667,0.23651452282157678,0.004878048780487802,0.36585365853658536,0.3571428571428571,0.4444444444444444,0.6146788990825689,1,test
0.9126213592233009,0.10457516339869281,0.030612244897959183,0.29081632653061223,0.42045454545454547,0.3214285714285714,0.3214285714285714,1.0,0.021739130434782594,0.8888888888888888,1.0,0.11504424778761062,0.3928571428571428,0.14678899082568808,0.3333333333333333,0.13333333333333333,0.13333333333333333,0.049792531120331954,0.004878048780487802,0.29268292682926833,0.0357142857142857,0.3333333333333333,0.25688073394495414,0,train
0.7572815533980581,0.47875816993464054,0.0433673469387755,0.3010204081632653,0.3522727272727273,0.3571428571428571,0.3571428571428571,1.0,0.021739130434782594,0.8333333333333333,1.0,0.2743362831858407,0.3571428571428571,0.3211009174311927,0.3333333333333333,0.16,0.14666666666666667,0.2033195020746888,0.14634146341463414,0.29268292682926833,0.3928571428571428,0.4074074074074074,0.5871559633027523,0,train
0.8834951456310679,0.0016339869281045746,0.1683673469387755,0.24999999999999997,0.18181818181818182,0.3214285714285714,0.3214285714285714,1.0,0.021739130434782594,0.8888888888888888,1.0,0.07964601769911504,0.3214285714285714,0.21100917431192662,0.2727272727272727,0.13333333333333333,0.13333333333333333,0.14937759336099585,0.004878048780487802,0.2682926829268293,0.0357142857142857,0.37037037037037035,0.44954128440366975,0,test
0.7961165048543688,0.6879084967320261,0.1173469387755102,0.5127551020408163,0.36363636363636365,0.3214285714285714,0.3214285714285714,0.8807339449541285,0.358695652173913,0.8333333333333333,0.8823529411764706,0.5663716814159292,0.3214285714285714,0.3211009174311927,0.4242424242424242,0.12000000000000001,0.12000000000000001,0.1950207468879668,0.004878048780487802,0.4878048780487805,0.3571428571428571,0.37037037037037035,1.0,0,train
0.7572815533980581,0.6519607843137255,0.030612244897959183,0.2780612244897959,0.3068181818181818,0.42857142857142855,0.3571428571428571,0.6972477064220184,0.13043478260869565,0.7222222222222222,0.7647058823529411,0.17699115044247787,0.3571428571428571,0.1743119266055046,0.696969696969697,0.12000000000000001,0.12000000000000001,0.06639004149377593,0.004878048780487802,0.29268292682926833,0.0357142857142857,0.3333333333333333,0.3302752293577982,1,test
0.9514563106796116,0.7026143790849673,0.04081632653061224,0.36989795918367346,0.3181818181818182,0.3214285714285714,0.3214285714285714,1.0,0.021739130434782594,0.8888888888888888,1.0,0.3274336283185841,0.3571428571428571,0.22935779816513763,0.030303030303030276,0.12000000000000001,0.12000000000000001,0.05394190871369295,0.004878048780487802,0.29268292682926833,0.0357142857142857,0.3333333333333333,0.3577981651376147,0,test
0.6990291262135921,0.34803921568627455,0.02551020408163265,0.2040816326530612,0.6477272727272727,0.3214285714285714,0.3214285714285714,0.9816513761467891,0.40217391304347827,0.8333333333333333,0.8823529411764706,0.34513274336283184,0.49999999999999994,0.5137614678899083,0.303030303030303,0.13333333333333333,0.13333333333333333,0.24896265560165975,0.48292682926829267,0.3414634146341463,0.7142857142857142,0.4074074074074074,0.724770642201835,1,test
0.7475728155339805,0.5016339869281046,0.033163265306122444,0.2423469387755102,0.3181818181818182,0.46428571428571425,0.46428571428571425,0.8990825688073394,0.6739130434782609,0.8333333333333333,0.8823529411764706,0.2743362831858407,0.3928571428571428,0.5137614678899083,0.4242424242424242,0.13333333333333333,0.13333333333333333,0.06224066390041494,0.4585365853658536,0.2682926829268293,0.42857142857142855,0.3333333333333333,0.6605504587155964,0,val
0.8834951456310679,0.6830065359477124,0.04846938775510204,0.23979591836734693,0.3068181818181818,0.3214285714285714,0.3214285714285714,1.0,0.021739130434782594,0.8888888888888888,1.0,0.1327433628318584,0.3928571428571428,0.23853211009174313,0.2727272727272727,0.18666666666666668,0.18666666666666668,0.11618257261410789,0.004878048780487802,0.29268292682926833,0.0357142857142857,0.3333333333333333,0.3853211009174312,0,test
0.8834951456310679,0.2826797385620915,0.028061224489795915,0.298469387755102,0.5340909090909091,0.3214285714285714,0.3214285714285714,1.0,0.021739130434782594,0.8888888888888888,1.0,0.34513274336283184,0.3928571428571428,0.22018348623853212,0.3333333333333333,0.14666666666666667,0.14666666666666667,0.04564315352697095,0.24390243902439024,0.2682926829268293,0.3571428571428571,0.3333333333333333,0.23853211009174313,0,test
0.9320388349514562,0.3137254901960784,0.0510204081632653,0.19642857142857142,0.26136363636363635,0.3214285714285714,0.3214285714285714,1.0,0.021739130434782594,0.8888888888888888,1.0,0.26548672566371684,0.3571428571428571,0.14678899082568808,0.8181818181818181,0.12000000000000001,0.12000000000000001,0.049792531120331954,0.004878048780487802,0.2682926829268293,0.0357142857142857,0.3333333333333333,0.3119266055045872,0,train
0.7766990291262135,0.16993464052287582,0.02551020408163265,0.13265306122448978,0.4772727272727273,0.3214285714285714,0.3214285714285714,1.0,0.021739130434782594,0.8888888888888888,1.0,0.4424778761061947,0.46428571428571425,0.23853211009174313,0.2727272727272727,0.17333333333333334,0.17333333333333334,0.1078838174273859,0.47804878048780486,0.3902439024390244,0.42857142857142855,0.37037037037037035,0.5688073394495413,0,train
0.7961165048543688,0.24019607843137256,0.028061224489795915,0.2270408163265306,0.5454545454545454,0.3214285714285714,0.3214285714285714,1.0,0.021739130434782594,0.8888888888888888,1.0,0.18584070796460178,0.49999999999999994,0.3394495412844037,0.2727272727272727,0.16,0.16,0.15352697095435686,0.4878048780487805,0.36585365853658536,0.49999999999999994,0.4074074074074074,0.7155963302752293,0,test
0.8543689320388348,0.18790849673202614,0.028061224489795915,0.12244897959183672,0.20454545454545456,0.3214285714285714,0.3214285714285714,1.0,0.021739130434782594,0.8888888888888888,1.0,0.1415929203539823,0.3571428571428571,0.5412844036697249,0.36363636363636365,0.13333333333333333,0.13333333333333333,0.14522821576763487,0.36097560975609755,0.2682926829268293,0.42857142857142855,0.3333333333333333,0.6605504587155964,0,val
