checking_account_status,account_life_in_months,credit_status,current_credit,current_savings,employed_since,installment_rate_percentage,CAT_is_male,marital_status,guarantors,years_living_in_current_residence,age,installment_plans,housing_status,nr_credit_accounts_in_bank,job_status,number_of_people_in_support,has_registered_phone_number,CAT_is_foreign,CAT_loan_purpose_business,CAT_loan_purpose_domestic appliances,CAT_loan_purpose_education,CAT_loan_purpose_furniture/equipment,CAT_loan_purpose_new car,CAT_loan_purpose_others,CAT_loan_purpose_radio/television,CAT_loan_purpose_repairs,CAT_loan_purpose_retraining,CAT_loan_purpose_used car,target,split
0.0,0.03571428571428571,0.0,0.059225221775480244,0.5,0.5,1.0,0,0.5,0.0,0.0,0.28571428571428575,0.0,0.5,0.0,0.6666666666666666,0,0,1,0,0,0,0,1,0,0,0,0,0,0,train
1.0,0.3571428571428571,0.5,0.10523964515923159,0.25,0.5,0.3333333333333333,0,0.5,0.0,0.3333333333333333,0.125,1.0,1.0,0.0,0.6666666666666666,0,0,0,0,0,0,1,0,0,0,0,0,0,0,train
0.0,0.24999999999999997,0.5,0.01001978428744655,0.25,0.0,0.6666666666666667,1,0.0,0.5,1.0,0.0535714285714286,1.0,0.5,0.0,0.6666666666666666,0,0,0,0,0,0,0,0,0,1,0,0,0,1,train
0.3333333333333333,0.03571428571428571,1.0,0.02488991001340226,1.0,0.75,0.6666666666666667,1,0.0,0.0,1.0,0.35714285714285715,1.0,1.0,0.3333333333333333,0.3333333333333333,0,1,0,0,0,0,0,1,0,0,0,0,0,0,val
1.0,0.14285714285714285,0.5,0.12604505711915248,0.25,0.5,0.0,1,0.0,0.0,0.3333333333333333,0.48214285714285715,1.0,1.0,0.0,0.3333333333333333,0,0,0,0,0,0,1,0,0,0,0,0,0,0,train
0.6666666666666666,0.4642857142857143,0.5,0.11959920862850214,0.25,0.5,1.0,1,0.0,1.0,0.3333333333333333,0.0892857142857143,0.0,1.0,0.0,0.6666666666666666,0,0,0,0,0,0,0,1,0,0,0,0,0,1,train
0.0,0.3571428571428571,0.75,0.24730359308188143,0.5,0.5,0.3333333333333333,0,0.5,0.0,0.6666666666666667,0.28571428571428575,1.0,1.0,0.3333333333333333,0.6666666666666666,0,0,0,0,0,0,1,0,0,0,0,0,0,0,val
0.6666666666666666,0.08928571428571427,0.5,0.11194077477822452,0.0,0.75,0.3333333333333333,0,0.5,0.0,0.0,0.0892857142857143,1.0,1.0,0.0,0.6666666666666666,0,1,0,0,0,0,1,0,0,0,0,0,0,0,val
0.6666666666666666,1.0,0.75,0.4558044546556896,0.0,0.5,0.0,0,0.5,0.0,0.0,0.14285714285714285,1.0,1.0,0.0,0.3333333333333333,0,0,0,0,0,0,0,0,0,1,0,0,0,0,train
0.0,0.3571428571428571,1.0,0.15367923926223753,0.25,0.5,1.0,0,0.5,0.0,0.3333333333333333,0.28571428571428575,1.0,1.0,0.3333333333333333,0.3333333333333333,0,0,0,0,0,0,0,0,0,1,0,0,0,0,train
0.3333333333333333,0.14285714285714285,0.25,0.11953538834641649,0.25,0.5,1.0,0,0.0,0.0,0.0,0.17857142857142855,1.0,0.0,0.0,0.6666666666666666,0,0,0,0,0,0,0,0,0,1,0,0,0,1,test
0.0,0.19642857142857142,0.5,0.22566851745484712,0.5,0.25,0.0,1,0.0,0.0,1.0,0.07142857142857145,1.0,1.0,0.0,0.6666666666666666,0,1,0,0,0,0,0,0,0,0,0,0,1,0,train
0.0,0.125,1.0,0.056034207671197905,0.5,0.0,1.0,1,0.0,0.0,1.0,0.6785714285714286,1.0,1.0,0.6666666666666667,0.3333333333333333,0,0,0,0,0,0,0,0,0,1,0,0,0,0,test
0.3333333333333333,0.14285714285714285,0.5,0.08813580956027825,0.25,0.5,0.3333333333333333,0,0.5,0.0,0.3333333333333333,0.14285714285714285,1.0,1.0,0.0,0.6666666666666666,0,0,0,0,0,0,1,0,0,0,0,0,0,0,train
0.3333333333333333,0.3571428571428571,0.5,0.08468951432765333,0.25,1.0,1.0,1,0.0,0.0,1.0,0.6428571428571428,1.0,1.0,0.0,0.6666666666666666,0,0,0,0,0,0,0,0,0,1,0,0,0,0,test
0.3333333333333333,0.24999999999999997,1.0,0.3207607377624609,0.25,1.0,0.3333333333333333,0,0.5,0.0,1.0,0.30357142857142855,1.0,0.0,0.6666666666666667,1.0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,train
0.0,0.14285714285714285,1.0,0.1577637373157189,0.25,1.0,0.3333333333333333,1,0.0,0.0,1.0,0.6785714285714286,0.0,0.0,0.6666666666666667,0.3333333333333333,0,0,0,0,0,1,0,0,0,0,0,0,0,0,test
0.0,0.10714285714285712,1.0,0.06094836939179271,0.25,1.0,0.6666666666666667,0,0.5,0.0,1.0,0.23214285714285715,1.0,1.0,0.3333333333333333,0.3333333333333333,1,0,1,0,0,0,0,1,0,0,0,0,0,0,val
0.6666666666666666,0.19642857142857142,0.5,0.03356946837705022,0.25,1.0,1.0,0,0.5,0.0,0.6666666666666667,0.32142857142857145,1.0,1.0,0.0,0.6666666666666666,1,0,0,0,0,0,0,0,0,1,0,0,0,1,train
0.0,0.5714285714285714,1.0,0.384708660412279,0.0,1.0,1.0,0,0.5,0.0,1.0,0.30357142857142855,1.0,1.0,0.3333333333333333,0.6666666666666666,0,0,0,1,0,0,0,0,0,0,0,0,0,0,train
0.0,0.3571428571428571,0.5,0.08022209458165805,0.25,0.25,1.0,1,0.0,0.0,0.6666666666666667,0.33928571428571425,0.5,1.0,0.0,0.6666666666666666,0,1,0,0,0,0,0,0,0,1,0,0,0,0,train
0.3333333333333333,0.17857142857142858,0.5,0.5553640947092986,0.25,1.0,0.0,0,0.0,0.0,1.0,0.46428571428571425,1.0,1.0,0.0,1.0,0,1,1,0,0,0,0,1,0,0,0,0,0,1,train
0.0,0.3571428571428571,0.5,0.04614206394792264,0.0,1.0,1.0,0,0.5,0.0,0.3333333333333333,0.10714285714285715,1.0,1.0,0.3333333333333333,0.6666666666666666,0,0,0,0,0,0,0,0,0,1,0,0,0,0,train
0.0,0.24999999999999997,0.5,0.1522751930563533,0.0,0.75,1.0,0,0.5,0.0,0.6666666666666667,0.23214285714285715,1.0,1.0,0.0,0.6666666666666666,0,0,1,0,0,0,0,1,0,0,0,0,0,0,train
0.0,0.14285714285714285,1.0,0.07186163762843831,0.75,0.75,0.6666666666666667,1,0.0,0.0,1.0,0.32142857142857145,1.0,0.5,0.0,0.6666666666666666,0,1,0,0,0,0,1,0,0,0,0,0,0,0,train
0.6666666666666666,0.7857142857142857,0.25,0.7590146148445975,0.0,0.0,1.0,0,0.5,0.5,1.0,0.30357142857142855,1.0,0.0,0.0,1.0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,train
0.6666666666666666,0.7857142857142857,0.5,0.17767566532644075,0.25,0.75,1.0,0,0.5,0.0,1.0,0.16071428571428575,1.0,1.0,0.3333333333333333,0.6666666666666666,0,0,0,0,0,0,0,0,0,1,0,0,0,1,test
0.3333333333333333,0.4642857142857143,0.5,0.7481013466079519,0.25,0.25,0.0,0,0.0,0.0,0.0,0.26785714285714285,1.0,1.0,0.0,0.3333333333333333,0,1,0,0,0,0,0,0,0,0,1,0,0,1,val
0.0,0.08928571428571427,0.5,0.15450890292935093,0.25,0.5,0.0,0,0.5,0.0,0.3333333333333333,0.23214285714285715,1.0,1.0,0.0,0.6666666666666666,1,0,0,0,0,0,0,0,0,1,0,0,0,0,train
0.0,0.24999999999999997,1.0,0.1358095602782564,0.25,0.5,0.3333333333333333,1,0.0,0.0,0.3333333333333333,0.125,1.0,1.0,0.3333333333333333,0.6666666666666666,0,0,0,0,0,0,0,0,0,1,0,0,0,0,test
0.3333333333333333,0.14285714285714285,0.5,0.06292679813644776,0.0,1.0,0.3333333333333333,0,0.0,0.0,1.0,0.5357142857142858,1.0,1.0,0.0,0.3333333333333333,0,1,0,0,0,0,1,0,0,0,0,0,0,0,test
0.0,0.03571428571428571,0.5,0.27666092284127897,0.25,0.25,0.0,1,0.0,0.0,1.0,0.23214285714285715,1.0,1.0,0.0,0.6666666666666666,0,0,0,0,0,0,1,0,0,0,0,0,0,1,train
0.0,0.3571428571428571,0.5,0.10370795838917607,0.5,0.5,1.0,0,0.5,0.0,1.0,0.17857142857142855,1.0,0.5,0.0,1.0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,train
0.0,0.19642857142857142,1.0,0.19733231220881997,1.0,1.0,0.6666666666666667,0,0.5,0.0,1.0,0.07142857142857145,1.0,0.5,0.3333333333333333,0.6666666666666666,0,1,0,0,0,0,0,0,0,0,0,0,1,0,train
0.0,0.14285714285714285,0.5,0.08283872614716957,0.25,0.5,1.0,0,0.5,0.0,0.3333333333333333,0.5535714285714286,1.0,1.0,0.0,0.6666666666666666,0,0,0,0,0,0,1,0,0,0,0,0,0,0,train
1.0,0.24999999999999997,0.25,0.07460590975812112,0.0,0.75,1.0,0,0.5,0.0,1.0,0.5357142857142858,0.0,1.0,0.0,0.3333333333333333,0,0,0,0,0,0,0,0,0,1,0,0,0,0,test
0.0,0.19642857142857142,1.0,0.07939243091454463,0.0,1.0,1.0,0,0.5,0.0,1.0,0.7857142857142858,1.0,1.0,0.0,0.6666666666666666,0,0,0,0,0,0,1,0,0,0,0,0,0,0,test
0.6666666666666666,0.3571428571428571,1.0,0.2298806560724998,0.5,0.25,1.0,0,0.0,0.0,0.3333333333333333,0.32142857142857145,1.0,1.0,0.0,0.6666666666666666,0,1,0,0,0,0,0,1,0,0,0,0,0,0,train
0.3333333333333333,0.7678571428571428,0.5,0.6666666666666666,0.25,0.25,0.0,1,0.0,0.0,0.0,0.28571428571428575,1.0,1.0,0.0,0.3333333333333333,0,1,0,0,0,0,0,1,0,0,0,0,0,0,train
0.3333333333333333,0.7857142857142857,0.5,0.28795711277043845,0.25,0.75,1.0,0,0.5,0.0,0.6666666666666667,0.125,1.0,1.0,0.0,0.6666666666666666,1,0,0,0,0,0,0,0,0,0,0,0,1,0,train
0.6666666666666666,0.7857142857142857,0.75,0.46627098091773567,0.5,0.0,0.3333333333333333,0,0.5,0.0,1.0,0.21428571428571425,1.0,0.0,0.0,1.0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,train
0.6666666666666666,0.14285714285714285,0.5,0.052077350181887805,0.25,0.5,1.0,1,0.0,1.0,1.0,0.5357142857142858,1.0,1.0,0.3333333333333333,0.6666666666666666,0,1,0,0,0,0,0,0,0,1,0,0,0,0,train
0.3333333333333333,0.3571428571428571,0.75,0.047737571000063816,0.25,0.25,1.0,0,1.0,0.0,1.0,0.5178571428571428,0.5,1.0,0.0,0.6666666666666666,0,0,0,0,0,0,0,0,0,1,0,0,0,1,test
0.0,0.14285714285714285,0.5,0.051056225668517446,0.25,0.5,0.3333333333333333,0,1.0,0.0,0.3333333333333333,0.125,1.0,1.0,0.0,0.6666666666666666,0,1,1,1,0,0,0,0,0,0,0,0,0,0,train
0.6666666666666666,0.5714285714285714,0.5,0.5821686131852702,0.25,0.25,0.0,0,1.0,0.0,1.0,0.16071428571428575,1.0,0.5,0.0,1.0,0,1,0,0,0,0,0,0,0,0,0,0,1,1,train
0.3333333333333333,0.3571428571428571,1.0,0.3920479928521284,0.25,1.0,0.3333333333333333,1,0.0,0.0,1.0,0.44642857142857145,1.0,0.0,0.3333333333333333,1.0,1,1,0,0,0,0,0,0,0,0,0,0,1,0,train
1.0,0.6785714285714286,1.0,0.2884676750271236,0.25,1.0,1.0,0,0.5,0.0,1.0,0.6607142857142858,1.0,0.0,0.0,0.6666666666666666,0,0,0,0,0,0,0,0,0,0,0,0,1,0,test
0.0,0.7857142857142857,1.0,0.46927053417576103,0.0,1.0,1.0,0,0.0,0.0,0.3333333333333333,0.48214285714285715,0.0,1.0,0.3333333333333333,1.0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,train
0.6666666666666666,0.7857142857142857,0.5,0.6180356117174037,0.25,0.25,0.0,1,0.0,0.0,0.3333333333333333,0.125,1.0,1.0,0.0,0.6666666666666666,0,1,0,0,0,0,1,0,0,0,0,0,0,1,train
0.0,0.14285714285714285,0.5,0.28074542089476034,0.0,0.25,0.0,1,0.0,0.0,1.0,0.01785714285714285,1.0,0.5,0.0,0.6666666666666666,0,0,0,0,0,0,0,0,0,0,0,0,1,0,test
0.0,0.10714285714285712,0.5,0.06452230518858892,0.0,1.0,1.0,0,0.5,0.5,0.3333333333333333,0.46428571428571425,1.0,1.0,0.0,0.3333333333333333,0,0,1,0,0,0,0,1,0,0,0,0,0,0,test
0.0,0.24999999999999997,0.5,0.14289361158976321,0.25,0.5,0.6666666666666667,0,0.5,0.0,1.0,0.42857142857142855,1.0,1.0,0.0,0.6666666666666666,0,1,0,0,0,0,1,0,0,0,0,0,0,0,train
0.6666666666666666,0.3035714285714286,1.0,0.15757227646946198,1.0,0.75,0.6666666666666667,0,0.5,0.0,0.3333333333333333,0.23214285714285715,1.0,1.0,0.3333333333333333,0.6666666666666666,0,1,0,0,0,0,1,0,0,0,0,0,0,0,train
0.0,0.03571428571428571,0.5,0.02527283170591614,0.25,0.0,0.0,1,0.0,0.0,1.0,0.625,1.0,1.0,0.0,0.0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,train
0.6666666666666666,0.5714285714285714,0.0,0.22515795519816195,0.25,0.5,1.0,1,0.0,0.0,0.0,0.41071428571428575,1.0,1.0,0.0,0.6666666666666666,0,1,0,0,0,0,0,0,0,1,0,0,0,1,val
1.0,0.3571428571428571,1.0,0.0681600612674708,0.0,0.75,1.0,0,0.5,0.0,0.3333333333333333,0.32142857142857145,0.0,1.0,0.3333333333333333,0.3333333333333333,1,0,0,0,0,0,0,1,0,0,0,0,0,1,train
0.3333333333333333,0.10714285714285712,1.0,0.04863105494926287,0.25,0.75,1.0,0,0.5,0.5,0.6666666666666667,0.5357142857142858,1.0,1.0,0.3333333333333333,0.6666666666666666,0,1,0,0,0,0,0,1,0,0,0,0,0,0,train
0.0,0.7857142857142857,1.0,0.6286935988257067,0.75,0.5,0.3333333333333333,0,0.5,0.0,0.3333333333333333,0.44642857142857145,0.0,0.0,0.0,0.6666666666666666,0,0,0,0,0,0,0,1,0,0,0,0,0,1,test
0.0,0.03571428571428571,0.5,0.08086029740251452,1.0,0.5,1.0,0,0.0,0.0,0.3333333333333333,0.25000000000000006,1.0,1.0,0.0,0.6666666666666666,0,0,0,0,0,0,1,0,0,0,0,0,0,0,train
0.0,0.4642857142857143,0.5,0.2894249792584083,0.0,0.75,0.3333333333333333,1,0.0,0.0,1.0,0.0892857142857143,0.5,0.5,0.0,0.3333333333333333,0,0,0,0,0,0,0,0,0,0,0,0,1,0,train
0.3333333333333333,0.14285714285714285,0.5,0.028782947220626715,0.5,0.25,1.0,0,1.0,0.0,0.6666666666666667,0.25000000000000006,1.0,1.0,0.0,0.3333333333333333,0,1,0,0,0,0,0,0,0,1,0,0,0,1,train
0.6666666666666666,0.07142857142857142,0.5,0.061331291084306586,0.25,0.5,0.6666666666666667,1,0.0,0.0,1.0,0.0892857142857143,1.0,1.0,0.0,0.6666666666666666,0,0,0,0,0,0,1,0,0,0,0,0,0,1,test
0.6666666666666666,0.08928571428571427,0.5,0.0,0.25,0.5,1.0,0,1.0,0.0,1.0,0.0535714285714286,1.0,0.5,0.0,0.3333333333333333,0,0,0,0,0,0,0,1,0,0,0,0,0,0,train
0.6666666666666666,0.7857142857142857,0.5,0.32580254004722703,0.0,0.0,0.6666666666666667,0,0.5,0.0,1.0,0.37499999999999994,0.0,0.0,0.0,0.0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,train
0.0,0.3571428571428571,0.5,0.3340991767183611,0.5,0.5,1.0,0,0.5,0.0,0.0,0.10714285714285715,0.5,1.0,0.0,0.6666666666666666,0,0,0,0,0,0,1,0,0,0,0,0,0,0,train
1.0,0.3571428571428571,0.5,0.22164783968345136,0.25,0.25,0.3333333333333333,1,0.0,0.0,1.0,0.125,1.0,1.0,0.0,0.6666666666666666,0,0,0,0,0,0,1,0,0,0,0,0,0,0,train
0.6666666666666666,0.14285714285714285,0.5,0.026102495373029548,0.25,0.75,0.3333333333333333,0,1.0,0.0,0.6666666666666667,0.10714285714285715,0.0,1.0,0.0,0.3333333333333333,0,0,0,0,0,0,0,1,0,0,0,0,0,1,train
1.0,0.0,0.5,0.07773310358031782,0.0,0.25,0.0,0,0.5,0.0,0.3333333333333333,0.17857142857142855,1.0,1.0,0.0,0.3333333333333333,1,0,1,0,0,0,0,1,0,0,0,0,0,0,train
0.3333333333333333,0.5714285714285714,0.25,0.1576360967515476,0.25,1.0,1.0,0,0.5,0.0,1.0,0.21428571428571425,0.0,1.0,0.0,0.6666666666666666,0,0,0,0,0,0,1,0,0,0,0,0,0,1,train
0.3333333333333333,0.14285714285714285,0.5,0.027570361860999426,0.25,0.5,0.3333333333333333,0,0.5,1.0,0.6666666666666667,0.33928571428571425,1.0,1.0,0.0,0.3333333333333333,1,0,0,0,0,0,1,0,0,0,0,0,0,0,train
0.6666666666666666,0.3571428571428571,0.5,0.2600676494990108,0.0,0.5,0.0,1,0.0,0.0,1.0,0.5178571428571428,1.0,1.0,0.0,0.3333333333333333,0,1,0,0,0,0,1,0,0,0,0,0,0,0,test
0.0,0.14285714285714285,1.0,0.027123619886399893,0.25,0.5,1.0,0,0.5,0.0,0.3333333333333333,0.23214285714285715,1.0,1.0,0.3333333333333333,0.6666666666666666,0,0,0,0,0,1,0,0,0,0,0,0,0,0,train
0.3333333333333333,0.19642857142857142,0.75,0.2148828897823728,0.25,1.0,0.0,1,0.0,0.0,1.0,0.14285714285714285,1.0,1.0,0.3333333333333333,0.3333333333333333,0,0,0,0,0,0,1,0,0,0,0,0,0,0,train
0.6666666666666666,0.4642857142857143,1.0,0.25355798072627483,0.25,0.0,1.0,0,1.0,0.0,0.3333333333333333,0.16071428571428575,1.0,1.0,0.3333333333333333,1.0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,train
0.3333333333333333,0.3571428571428571,0.5,0.10606930882634501,0.25,0.25,1.0,0,0.0,0.0,0.6666666666666667,0.23214285714285715,1.0,1.0,0.0,0.6666666666666666,0,0,0,0,0,0,0,0,0,1,0,0,0,1,train
0.3333333333333333,0.3571428571428571,0.5,0.1681026230135937,0.25,0.75,0.3333333333333333,0,0.5,0.0,0.0,0.26785714285714285,1.0,0.0,0.0,1.0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,train
0.3333333333333333,0.24999999999999997,0.5,0.15208373221009636,1.0,0.5,1.0,0,0.5,0.0,0.3333333333333333,0.16071428571428575,1.0,1.0,0.0,0.6666666666666666,0,0,0,0,0,0,1,0,0,0,0,0,0,0,train
0.0,0.24999999999999997,1.0,0.0479928521284064,0.25,0.5,1.0,1,0.0,0.0,0.6666666666666667,0.30357142857142855,1.0,1.0,0.3333333333333333,0.6666666666666666,0,0,0,0,0,0,0,1,0,0,0,0,0,0,train
0.3333333333333333,0.07142857142857142,1.0,0.19924692067138938,0.25,0.75,0.0,0,0.5,0.0,1.0,0.35714285714285715,1.0,1.0,0.3333333333333333,0.3333333333333333,0,0,1,0,0,0,0,1,0,0,0,0,0,0,train
0.0,0.14285714285714285,1.0,0.3526070585231987,0.0,1.0,0.3333333333333333,0,0.5,0.0,1.0,0.5357142857142858,1.0,0.5,0.0,0.6666666666666666,0,1,0,0,0,0,1,0,0,0,0,0,0,0,train
0.0,0.3571428571428571,0.5,0.07971153232497287,1.0,0.75,1.0,1,0.0,0.0,0.6666666666666667,0.26785714285714285,1.0,1.0,0.0,0.6666666666666666,1,1,0,0,0,0,0,1,0,0,0,0,0,0,train
1.0,0.5714285714285714,0.5,0.2678537239134597,0.25,1.0,1.0,0,0.5,0.0,0.3333333333333333,0.21428571428571425,1.0,1.0,0.0,0.6666666666666666,0,0,0,0,0,0,0,0,0,1,0,0,0,0,train
0.6666666666666666,0.03571428571428571,0.5,0.05054566341183228,0.25,1.0,1.0,0,0.5,0.0,1.0,0.16071428571428575,1.0,1.0,0.0,0.6666666666666666,1,0,0,0,0,0,0,0,0,1,0,0,0,0,test
0.3333333333333333,0.3571428571428571,1.0,0.4045567681409152,0.25,0.0,0.3333333333333333,0,0.5,0.0,1.0,1.0,1.0,0.0,0.3333333333333333,1.0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,test
0.0,0.24999999999999997,1.0,0.10134660795200715,0.5,0.5,1.0,1,0.0,0.0,0.3333333333333333,0.19642857142857145,1.0,1.0,0.3333333333333333,0.6666666666666666,0,0,0,0,0,1,0,0,0,0,0,0,0,1,train
0.6666666666666666,1.0,0.5,0.4551662518348331,0.5,0.25,1.0,1,0.0,0.0,0.3333333333333333,0.0892857142857143,1.0,1.0,0.0,1.0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,train
0.0,0.7857142857142857,1.0,0.722062671517008,0.5,0.5,0.3333333333333333,1,0.0,0.0,1.0,0.0892857142857143,0.0,0.5,0.3333333333333333,0.3333333333333333,0,0,0,0,0,0,0,0,0,0,0,0,1,1,train
0.3333333333333333,0.3571428571428571,0.0,0.24468696151636993,0.25,1.0,0.6666666666666667,0,0.5,0.0,1.0,0.07142857142857145,0.0,0.5,0.3333333333333333,0.6666666666666666,1,0,0,0,0,0,1,0,0,0,0,0,0,1,train
0.3333333333333333,0.03571428571428571,1.0,0.1983534367221903,0.25,0.5,0.0,0,0.0,0.0,1.0,0.44642857142857145,1.0,0.5,0.0,1.0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,train
0.6666666666666666,0.1607142857142857,0.5,0.11647201480630544,0.25,0.25,0.3333333333333333,1,0.0,1.0,1.0,0.07142857142857145,1.0,1.0,0.0,0.3333333333333333,0,0,0,0,0,0,0,0,0,1,0,0,0,0,test
0.3333333333333333,0.19642857142857142,0.5,0.06375646180356116,0.0,0.5,1.0,1,0.0,0.0,0.3333333333333333,0.0892857142857143,1.0,0.5,0.0,0.6666666666666666,0,0,0,0,1,0,0,0,0,0,0,0,0,1,test
0.3333333333333333,0.3571428571428571,0.5,0.24845235815942307,0.25,0.5,1.0,0,0.5,0.0,1.0,0.16071428571428575,1.0,1.0,0.0,0.6666666666666666,0,0,0,0,0,0,1,0,0,0,0,0,0,0,test
0.6666666666666666,0.10714285714285712,0.5,0.07945625119663029,0.25,0.5,1.0,0,0.0,0.0,0.3333333333333333,0.21428571428571425,1.0,1.0,0.0,0.3333333333333333,0,0,0,0,0,0,1,0,0,0,0,0,0,0,train
0.6666666666666666,0.3571428571428571,1.0,0.34890548216223116,0.25,0.25,0.3333333333333333,1,0.0,0.0,1.0,0.0892857142857143,1.0,0.0,0.3333333333333333,0.6666666666666666,0,1,0,0,0,1,0,0,0,0,0,0,0,0,train
0.3333333333333333,0.3035714285714286,0.5,0.21207479737060436,0.25,0.75,0.0,1,0.0,0.0,1.0,0.125,1.0,0.5,0.0,0.3333333333333333,0,0,0,0,0,0,1,0,0,0,0,0,0,0,train
0.6666666666666666,0.24999999999999997,0.5,0.18744016848554468,0.75,0.25,0.0,0,1.0,0.0,0.6666666666666667,0.10714285714285715,1.0,0.5,0.0,0.6666666666666666,0,0,0,0,0,0,0,0,0,1,0,0,0,0,train
0.6666666666666666,0.24999999999999997,0.5,0.2656838343225477,0.25,1.0,0.0,0,0.5,0.5,0.0,0.25000000000000006,0.0,1.0,0.0,1.0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,train
1.0,0.10714285714285712,0.5,0.23441189610058077,0.25,0.25,0.0,0,0.5,1.0,0.0,0.32142857142857145,1.0,1.0,0.0,0.3333333333333333,1,0,0,0,0,0,0,1,0,0,0,0,0,0,train
0.0,0.19642857142857142,1.0,0.07549939370732019,0.25,0.5,1.0,1,0.0,0.0,0.3333333333333333,0.42857142857142855,1.0,1.0,0.0,0.3333333333333333,0,0,0,0,0,0,0,0,0,1,0,0,0,0,train
0.6666666666666666,0.1607142857142857,1.0,0.038675090943901966,0.25,0.25,1.0,0,0.5,1.0,1.0,0.07142857142857145,1.0,1.0,0.3333333333333333,0.6666666666666666,0,0,0,0,0,0,0,0,0,1,0,0,0,0,test
0.6666666666666666,0.3571428571428571,0.5,0.2222222222222222,0.75,0.0,0.0,1,0.0,0.0,1.0,0.07142857142857145,1.0,0.5,0.0,0.0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,test
0.0,0.03571428571428571,0.75,0.09362435381964387,0.5,0.5,0.0,0,0.5,0.0,0.3333333333333333,0.26785714285714285,1.0,1.0,0.3333333333333333,0.3333333333333333,0,0,0,1,0,0,0,0,0,0,0,0,0,0,train
0.6666666666666666,0.08928571428571427,1.0,0.054885442593656256,1.0,1.0,1.0,0,0.5,0.0,0.6666666666666667,0.23214285714285715,1.0,0.0,0.3333333333333333,0.6666666666666666,1,0,0,0,0,1,0,0,0,0,0,0,0,1,train
0.0,0.08928571428571427,0.5,0.06126747080222095,0.25,0.25,0.0,1,0.0,0.0,1.0,0.07142857142857145,1.0,0.5,0.0,0.6666666666666666,0,1,0,0,1,0,0,0,0,0,0,0,0,0,train
0.6666666666666666,0.08928571428571427,0.5,0.04358925266449677,0.25,0.5,0.0,1,0.0,0.0,0.3333333333333333,0.17857142857142855,1.0,1.0,0.0,0.6666666666666666,0,0,1,0,0,0,1,0,0,0,0,0,0,1,val
0.0,0.24999999999999997,1.0,0.18846129299891506,0.0,0.0,0.3333333333333333,0,0.5,0.0,1.0,0.33928571428571425,1.0,1.0,0.0,1.0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,train
0.3333333333333333,0.14285714285714285,0.0,0.3780075307932861,0.25,0.5,1.0,0,0.5,0.0,0.3333333333333333,0.16071428571428575,1.0,0.5,0.3333333333333333,0.6666666666666666,0,1,0,0,0,0,0,0,0,1,0,0,0,1,test
0.0,0.10714285714285712,0.5,0.028782947220626715,0.75,1.0,1.0,0,0.5,0.0,1.0,0.48214285714285715,1.0,0.0,0.0,0.6666666666666666,0,1,0,0,0,1,0,0,0,0,0,0,0,0,train
0.6666666666666666,0.3571428571428571,0.5,0.061905673623077404,0.25,0.25,1.0,0,0.5,0.0,0.3333333333333333,0.07142857142857145,0.5,1.0,0.0,0.3333333333333333,0,0,0,0,0,0,0,1,0,0,0,0,0,1,test
0.0,0.14285714285714285,1.0,0.1311506796860042,0.0,1.0,0.0,0,0.5,0.5,1.0,0.5357142857142858,1.0,1.0,0.0,0.6666666666666666,0,1,0,0,0,0,0,0,0,1,0,0,0,0,train
0.0,0.5714285714285714,0.75,0.2672155210926032,0.25,0.5,1.0,0,0.5,0.0,0.3333333333333333,0.125,1.0,1.0,0.3333333333333333,1.0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,train
0.0,0.14285714285714285,0.5,0.03191014104282341,0.25,0.5,1.0,0,1.0,0.0,0.3333333333333333,0.16071428571428575,1.0,1.0,0.0,0.6666666666666666,0,0,0,0,0,0,0,0,0,1,0,0,0,0,train
0.3333333333333333,0.4642857142857143,0.5,0.13593720084242772,0.25,0.75,1.0,1,0.0,0.0,1.0,0.07142857142857145,1.0,0.5,0.0,0.6666666666666666,0,0,0,0,0,0,1,0,0,0,0,0,0,1,train
0.6666666666666666,0.24999999999999997,0.5,0.06145893164847788,0.0,0.5,1.0,0,0.5,0.0,1.0,0.75,1.0,0.0,0.0,0.6666666666666666,0,0,0,0,0,1,0,0,0,0,0,0,0,0,train
1.0,0.14285714285714285,0.5,0.199310740953475,0.0,1.0,0.3333333333333333,0,0.5,0.0,0.6666666666666667,0.32142857142857145,1.0,1.0,0.0,1.0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,train
1.0,0.14285714285714285,0.75,0.12578977599080987,0.25,0.5,0.3333333333333333,1,0.0,0.0,0.3333333333333333,0.30357142857142855,0.5,1.0,0.3333333333333333,0.6666666666666666,0,1,0,0,0,0,0,1,0,0,0,0,0,0,val
