major_axis_length,minor_axis_length,log_of_sum_of_content,ratio_of_sum_of_highest_pixels_and_size,ratio_of_highest_pixel_and_size,projected_distance_highest_to_center_pixel,third_root_of_third_moment_along_major_axis,third_root_of_third_moment_along_minor_axis,angle_major_axis_to_origin,distance_origin_to_center,target,split
0.1120664649994752,0.08493214961508692,0.1845304199057538,0.47111212605617725,0.34242109942213655,0.4403390656674766,0.5436187249878379,0.5770280783428047,0.2295111111111111,0.32005017143771175,1,test
0.05542628601397452,0.050655481420900414,0.1360266530599994,0.6615665677095227,0.6086827678174545,0.46659577713663597,0.6179886937037707,0.5603204390872017,0.3354888888888889,0.3878620208064409,1,test
0.1600219439657615,0.0652438075149591,0.3114326019749678,0.28294131080155294,0.20803081938064896,0.5031007877991027,0.6621936842404292,0.5520681111934624,0.09812222222222222,0.46189800079634463,1,train
0.2672895077731066,0.053619016087195805,0.28489960080439414,0.3449417675268326,0.31293524966661723,0.3199370124650972,0.6955236441499504,0.5574703749127988,0.012073333333333333,0.5010465999262134,1,test
0.11460423903497521,0.10933066126991714,0.36966113395563827,0.2111212605617721,0.14713290857904873,0.4408165343343817,0.6153428641433456,0.4889731758513446,0.028466666666666664,0.22053288017935815,1,train
0.12248347747474045,0.08159060860337179,0.34057688267250963,0.2915049097967573,0.20284486590606013,0.4358737221687937,0.6470494970047547,0.5670720373551799,0.05990888888888889,0.4892368764367099,1,test
0.17085845370825858,0.13273548107008246,0.4310712249002011,0.22425211235441883,0.1840272632982664,0.47842089409855304,0.6674061566760057,0.5647694841446061,0.018152222222222222,0.579391097278754,1,train
0.050444294887465074,0.07648883850753271,0.1920340967073867,0.4252112354418817,0.34745888279745146,0.44715990835079433,0.6178431038339849,0.552538887666149,0.18758333333333335,0.19754724104391674,1,train
0.06948028279011623,0.06791923293654362,0.1587477864153436,0.456953642384106,0.33249370277078083,0.4711851095593621,0.6264231409771566,0.5193810326336755,0.13566666666666669,0.454964383783119,1,train
0.050893636484659846,0.05555070744633034,0.08341087132695024,0.6603105731902261,0.4496962512964883,0.4263772933595365,0.5766186220096373,0.5094457306977109,0.13521111111111112,0.29764545116024665,1,train
0.1954632594501735,0.07994439535429325,0.37917579614010877,0.2878511075588034,0.19928878352348495,0.4915191963117312,0.7271766573276092,0.5485577674618278,0.04926555555555556,0.48976791625136623,1,train
0.07254418888979428,0.06841432477410613,0.20833208272053316,0.43936971911395295,0.30048896132760405,0.4298459827201447,0.6123671492438204,0.567571589262045,0.2799888888888889,0.1326490157918771,1,train
0.2297808856120485,0.10208100825079977,0.2868805714800253,0.2802009591230875,0.19765891243147132,0.4947974015173689,0.7075222024551423,0.5885737676401837,0.05179555555555556,0.47015384244930175,1,train
0.05753014361158644,0.0400818282877672,0.08956388630428913,0.716944507878511,0.6643947251444657,0.41894618512891746,0.5658472797775671,0.5542822641963345,0.12003444444444446,0.1146628907657551,1,val
0.18356442569281597,0.13619761575348022,0.3821472521535554,0.158141128111441,0.12312935249666616,0.45015625895314243,0.6742481703614535,0.5621833244025792,0.009477777777777778,0.516186609540829,1,train
0.11976127218666052,0.03478623127235094,0.09223519524567048,0.6219456496917104,0.4128018965772706,0.49288859154776893,0.6247579124543255,0.5388518912848542,0.08685555555555556,0.494315079036784,1,val
0.11616150946585019,0.07732159262580661,0.2110033916619144,0.3540762731217173,0.24344347310712697,0.45731238472224156,0.6365901077009939,0.4989587699875851,0.05616666666666666,0.6183483500786454,1,train
0.10608519181353263,0.061484793138000815,0.2390971576072275,0.40534368577300756,0.3216772855237813,0.43135872502605604,0.5448391942133353,0.5583535992753775,0.05091111111111111,0.421988316264094,1,train
0.0643668424799498,0.05232625192675798,0.15292493321727652,0.5793560173555605,0.41783967995258553,0.42656235723367447,0.6077556788926647,0.5114711583304753,0.3980111111111111,0.12912286842338364,1,train
0.05352865608970199,0.06306478949826455,0.12657202028994208,0.5317424069422242,0.4544376944732552,0.4524851406872606,0.6093168639231853,0.5690642825052878,0.3788177777777778,0.24573899672604277,1,test
0.12028338029623681,0.10078254329860967,0.3275805144520817,0.22562228819365154,0.15809749592532227,0.4521587623485612,0.6444400649117761,0.5485098084048636,0.26537777777777777,0.2559169015138289,1,train
0.22913336425071784,0.15271982581888585,0.5626256865864274,0.1300525234071706,0.09853311601718771,0.5015483612942392,0.720339437454947,0.5870014882861948,0.03556666666666667,0.4688187180569876,1,test
0.11830493595037928,0.09740635901393843,0.26842152654800855,0.3117150034254396,0.2548525707512224,0.4532513360992252,0.64497626174928,0.5003679885478957,0.04403,0.2434664903127158,1,train
0.11547475454715253,0.0990797606544509,0.30587988114175957,0.3147978990637132,0.2330715661579493,0.46254421400507645,0.668015503545646,0.5816751813435639,0.1781888888888889,0.2672665338278811,1,test
0.05373790172899269,0.04167673441107532,0.0961070924753129,0.6923955240922586,0.530745295599348,0.47038310157761143,0.5716756683817863,0.5549407290865459,0.29703333333333337,0.2813294141018375,1,test
0.19007350759068736,0.10877110663330972,0.3903412672209383,0.16978762274491893,0.1292043265668988,0.34929780261815047,0.6663337630009978,0.5061456291022817,0.051444444444444445,0.4994276809770788,1,train
0.35024869716086526,0.13719569283256994,0.32289822012786273,0.265585750171272,0.18921321677285524,0.35102677541298666,0.4408125690220267,0.502455114859349,0.0372,0.720961581956858,1,train
0.07980675628684224,0.0965402771900359,0.2879911156466669,0.31342772322448054,0.22255148910949768,0.43897499392154216,0.554176476228015,0.4969893377943034,0.2279777777777778,0.49997377050308167,1,train
0.2930679669405303,0.13378574231982757,0.5244469790197197,0.14398264443936973,0.10460809008742035,0.5290595774039333,0.7297990504699712,0.5816749221054182,0.013454444444444446,0.6750019134632996,1,test
0.0519995533410392,0.04636585488853856,0.09418615121409502,0.6237725508106874,0.49473996147577415,0.4649659180484511,0.6238316412949686,0.5619875996025361,0.1942,0.37131593816030606,1,train
0.1405758480232826,0.050588387487200626,0.13719722664105416,0.4808175382507422,0.37131426878056006,0.4526287781293217,0.6559697173070845,0.5521629923548079,0.0874788888888889,0.46991734698528476,1,train
0.11007360148296139,0.07353802099206933,0.18864243479304865,0.2725508106873716,0.19676989183582752,0.4786437063570602,0.6407724430335247,0.5569798963410351,0.04555555555555555,0.2999437570787392,1,train
0.019457832476733997,0.04870493359673915,0.03418675150823913,0.8447134048869605,0.6329826640983849,0.4291374745827545,0.5999609393032281,0.5620420396131441,0.7709222222222222,0.4146376072506929,1,val
0.056706238906879314,0.07449838514110556,0.11360566677672057,0.5791276547156885,0.40717143280485996,0.4364946346963016,0.553125921033475,0.5723763090554218,0.3427222222222222,0.43851504928135476,1,train
0.07922630083554062,0.07416247695016412,0.19158387609928873,0.33306691025348256,0.2410727515187435,0.4132861536603156,0.550741798141421,0.5637543075658393,0.6280333333333334,0.11247745768236164,1,train
0.047516867914696184,0.04347643051502269,0.10649218116877279,0.66396437542818,0.4901466883982812,0.4381174280612584,0.618765291375043,0.5609459807329026,0.24462,0.28552828356752114,1,test
0.09145644018844178,0.08801189272864013,0.22234895098598328,0.2598766841744691,0.1792858201214995,0.4673823953924515,0.6236752209592596,0.5027633490146488,0.2084288888888889,0.3412745643538556,1,train
0.0445384708503052,0.0317696353905152,0.036227751598283175,0.8049783055492121,0.5544525114831826,0.44144470616657605,0.6053319626579738,0.5188153749996436,0.7793333333333333,0.2957341378192366,1,train
0.08475521445833714,0.09643853998338,0.23354443677401926,0.33626398721169215,0.28033782782634464,0.41860664325105346,0.5613164165006587,0.48009608402634174,0.042522222222222225,0.3355814735473373,1,train
0.10575958682034148,0.10739984695566757,0.26602034997148605,0.29207581639643754,0.20462290709734773,0.4465479973610975,0.6073364865968545,0.5796668634284193,0.13442222222222225,0.5464709286875877,1,train
0.04779820940726813,0.07615468440636121,0.10078938679953175,0.5277460607444622,0.3516076455771225,0.4349667930366426,0.6193481835000515,0.5606395612446231,0.01658888888888889,0.31899239172592664,1,train
0.04470244700032627,0.07444839358266257,0.16469069844223672,0.41276547156885135,0.29634019854793303,0.4416930711775792,0.5974798748637314,0.5184783654101653,0.0003066666666666667,0.3311654582465108,1,train
0.17145735228481818,0.10894213038587783,0.4338625926704087,0.1353048641242293,0.09734775522299599,0.4713345544451723,0.6508710535380113,0.5693040777901089,0.09082222222222222,0.3568983146903242,1,train
0.09704604845981461,0.08760494390201655,0.2634090704445179,0.318337519981731,0.2327752259594014,0.44303178375247587,0.535077215895573,0.5106685570312255,0.05190888888888889,0.4152352957870268,1,train
0.2302349218229453,0.0880623228095256,0.29480445418254964,0.3015528659511304,0.2238850200029634,0.32258617472197826,0.7131156942328657,0.4886828291281018,0.020677777777777778,0.5578248609191675,1,train
0.05205521804636333,0.05643520721281714,0.08755290092145163,0.6332496003653801,0.4356200918654615,0.428896562457896,0.5745846249995561,0.5120930706421355,0.11784666666666667,0.4564285057012606,1,test
0.11395437036679351,0.09860133266970271,0.33700513251493236,0.2631879424526148,0.1890650466735813,0.4359887095550259,0.6394571628440449,0.5589980653057183,0.30393333333333333,0.20337470427317203,1,train
0.0520076012502427,1.1401583504539803e-05,0.045922502025992795,0.8034939483900434,0.6315009631056452,0.4434282385790811,0.5798578190637506,0.5337578617208176,0.057834444444444445,0.6129820530042234,1,test
0.05573780716605954,0.06725004768931563,0.19401506738301766,0.49486184060287736,0.44110238553859826,0.4530060683915549,0.6129271375966308,0.4947684445996417,0.059966666666666675,0.472136104429517,1,train
0.045069968187285564,0.030308917134606657,0.04211063421076333,0.861383877597625,0.650170395614165,0.463455885882956,0.6144993306416962,0.548799636651815,0.08237777777777777,0.21341651667121023,1,test
0.06308789557569544,0.04230864525069232,0.15064381546958017,0.5605160995661109,0.38716846940287447,0.4741297739123432,0.6234030389222088,0.5458194349282443,0.4927277777777778,0.2837717672575039,1,test
0.1410557046095406,0.0974392481971246,0.3855088993606868,0.18097739209865268,0.13735368202696696,0.4733258301160095,0.6392414412686914,0.5009235358942433,0.11240888888888889,0.4592084023828423,1,train
0.06674131102452902,0.06479958428072452,0.17738691959059938,0.4208723452843115,0.33856867684101344,0.45858160155360733,0.5671043240191326,0.5639611796061499,0.13843111111111112,0.4815873231551418,1,train
0.20187241314210155,0.09999320290214152,0.39835519404508213,0.35989952043845624,0.36331308341976587,0.41779476261492926,0.6590903118819088,0.5810737488454182,0.06797777777777779,0.7166122153777089,1,train
0.046974304702561004,0.047668266542710995,0.05450670828706072,0.6364466773235898,0.4221366128315306,0.4491634764442338,0.5572159310827269,0.5539242563170503,0.3064777777777778,0.4052680869580921,1,val
0.037832550506498516,0.06318713725971711,0.15310502146051574,0.6467229961178351,0.5245221514298414,0.4605286438612222,0.6221325009853949,0.5398196272829483,0.06127777777777778,0.3940496021286311,1,test
0.16053801614343519,0.08850435343154775,0.3119128372902724,0.2083809088833067,0.15068899096162391,0.44363420925071584,0.6640261635648922,0.5730438472807344,0.04354444444444445,0.48599688857967693,1,test
0.05871620423045053,0.06550735950289097,0.1388180208302069,0.4786480931719571,0.3667209957030671,0.45307033743571157,0.6168250400372142,0.5538949624065803,0.09973333333333334,0.4686940204486877,1,train
0.08781107264881169,0.07328937876718186,0.1641204190053127,0.41801781228591,0.3104163579789598,0.4520538411981608,0.5448359983381449,0.5634815890365078,0.026594444444444445,0.1871317658127317,1,train
0.14899597302743228,0.09977788838288272,0.21679623015277494,0.353505366522037,0.24433249370277077,0.4659871570317303,0.6607511016891976,0.5559610904282277,0.17054111111111112,0.5972293051419273,1,train
0.07976685207037493,0.09780409886926988,0.2603775850166583,0.2961863439141357,0.20758630908282708,0.47620438640097995,0.620448274760043,0.4915111172982616,0.36137,0.2593546855771306,1,train
0.042132816657562466,0.05509201297149385,0.12582165260977884,0.5526375884905229,0.4110238553859831,0.4406021428693108,0.6090221332111798,0.5074677436456194,0.4840111111111111,0.21095180394440033,1,train
0.13714240875934436,0.12487628185591469,0.3517423537533392,0.27426353048641244,0.19128759816269073,0.494173294895799,0.6418389776040169,0.5849563585543534,0.14476111111111112,0.5676996215212592,1,val
0.04323906884349196,0.055085435134856614,0.1539454332622986,0.5318565882621603,0.38672395910505253,0.44546984542907714,0.5710130569256391,0.5078387134321912,0.18244444444444446,0.44700093652203743,1,train
0.06835659346757916,0.053116030845668606,0.14617162409580708,0.5388216487782599,0.41546895836420206,0.4236220484635052,0.6126860265683757,0.5124803724318897,0.0994111111111111,0.2757008220582329,1,train
0.039807976886404764,0.04384347379938037,0.07914878290362282,0.6574560401918246,0.45636390576381686,0.46656693349934875,0.6053413727349234,0.5468582021782745,0.8340144444444445,0.4333895475884772,1,train
0.07527846604167944,0.0634028903014184,0.21127352402677324,0.44313770267184294,0.2997481108312342,0.4457282766759121,0.5654438893090873,0.5078159004753651,0.21655333333333332,0.2591031404017671,1,train
0.05788525760519035,0.10274405418383299,0.1725245370231413,0.31354190454441655,0.22269965920877166,0.47241512614542147,0.6210537155600061,0.49575614193495876,0.3998888888888889,0.28700960515577306,1,train
0.221139778434353,0.10547517195561276,0.47822432992166175,0.21728705183831926,0.16846940287449994,0.36983805362361255,0.6858703255886625,0.5649457660837178,0.003872222222222222,0.5443102201299779,1,train
0.11269386658779715,0.08691602514487685,0.14287000630308855,0.37405800411052753,0.26463179730330416,0.4990055720486958,0.6029299073551292,0.49199304101121544,0.2833888888888889,0.6114770818695697,1,test
0.033353553705207095,0.049329389554833944,0.07470660623705616,0.6281114409682577,0.4381389835531189,0.44397016987160126,0.5795369887043567,0.523214127856772,0.5398811111111111,0.253571296502533,1,test
0.44139462218587244,0.14394455322237254,0.3766245460275536,0.1806348481388445,0.15291154245073343,0.3245219893050116,0.7578219045285551,0.4616551785282377,0.03887777777777778,0.6371002904164297,1,train
0.34328725569984786,0.16857855142881575,0.34444877990215217,0.3073761132678694,0.2795969773299748,0.3506232548631534,0.5048039330570676,0.6077713892857393,0.009266666666666666,0.5235932174820886,1,train
0.19325645568066696,0.09992128522157444,0.42915028363898333,0.19102534825302583,0.13350125944584382,0.44572527616330837,0.680873219631196,0.569054690693895,0.0012111111111111112,0.48967976794205076,1,test
0.05117430731813151,0.0653823806067835,0.1295434763033887,0.5150719342315597,0.4273225663061194,0.4548765492324108,0.6107431120012216,0.5653092179640629,0.6605622222222223,0.33897195851783557,1,train
0.16699378064283343,0.09321101480671028,0.3125731608488159,0.23795387074674584,0.1663950214846644,0.4727411173212043,0.6572304900697056,0.5729512992627008,0.08561111111111111,0.5750073313593844,1,train
0.04305966753416421,0.04075013649011022,0.12300027013236492,0.7191139529572962,0.6257223292339604,0.4472336628864079,0.563215121461012,0.5603310678511776,0.2875888888888889,0.40110576679139287,1,train
0.020561402026262336,0.046320248554520396,0.06005942912026896,0.8882164877825988,0.5950511186842494,0.428807224614889,0.5848272274362334,0.5646072010653651,0.11995444444444445,0.39049142037455714,1,test
0.14299860402308273,0.05022178272528543,0.12170963772248411,0.5021694450787851,0.3410875685286709,0.4941391277684084,0.6589578606101281,0.511228511426051,0.06717444444444445,0.39174914625137486,1,test
0.0739767167280152,0.06261179581518034,0.17429540474832672,0.44359442795158716,0.2990072603348644,0.42268792113646253,0.546575619733464,0.512481150146327,0.5284333333333333,0.21821307467322773,1,train
0.049424557725473064,0.08914328063024446,0.1485127712579165,0.45067366978762274,0.30656393539783666,0.4556422606907296,0.6075371165393643,0.5722150629287637,0.4492677777777778,0.2935282801275871,1,val
0.18110746607890102,0.09252253457201307,0.2724434973136839,0.3133135419045444,0.21914357682619645,0.37034030071718055,0.6378320603097158,0.48601086155983075,0.06451111111111112,0.6102817047969019,1,train
0.07939463626971359,0.07621213084632639,0.23639583395863972,0.49942909340031977,0.3653874648096014,0.47572904713011616,0.6380058804103503,0.5513730937247,0.11438555555555557,0.30145732804844794,1,train
0.04286484106552976,0.07779914356566983,0.18786205240567888,0.5993377483443709,0.4196177211438731,0.4576224054277143,0.5646399491500748,0.4976094354389433,0.8353155555555556,0.16679767082067365,1,train
0.1801588187815398,0.09768832894445456,0.3330131764564638,0.19228134277232245,0.14224329530300783,0.4128176865312216,0.5436595611708266,0.5839225168290924,0.1534111111111111,0.4976238655742582,1,train
0.16445332397093226,0.11302872102737038,0.39004112014887304,0.15494405115323132,0.1136464661431323,0.48849787370126196,0.6775175506812541,0.5795693898856163,0.04641111111111111,0.48597753895080287,1,train
0.04049640845285317,0.04955391304538488,0.11051415193444791,0.6880566339346883,0.46214253963550145,0.4342348615427977,0.6211401817387692,0.5550719035882967,0.9310766666666667,0.13465256236385384,1,train
0.295337477335914,0.14190630090971482,0.5426058768796711,0.11840602877369263,0.08949473996147575,0.536740696087951,0.7322893474377958,0.6052178935500772,0.07433333333333333,0.563053560632707,1,train
0.19563930746399982,0.11794894283202179,0.25191343758441653,0.30863210778716604,0.2127722625574159,0.37267934547785964,0.6657128754709477,0.5981256563585803,0.16816666666666666,0.671131987688476,1,test
0.0963539282683146,0.11617204989508352,0.21952756850856925,0.2400091345055949,0.17484071714328048,0.49267836208405147,0.6297891077471566,0.4832398650198823,0.8568511111111112,0.36965402003589565,1,test
0.11797128304798463,0.0473880507019648,0.18206921391481823,0.4457638730303723,0.3153059712550007,0.4769659358579453,0.5558640758771789,0.5644026621683664,0.06183333333333334,0.36528100391034496,1,test
0.15574079159905582,0.14385904134608848,0.2595671879220819,0.23932404658597856,0.1738035264483627,0.5121637877232188,0.6548557772546011,0.6222568391559518,0.29348555555555556,0.42284184989331897,1,train
0.16595425903738287,0.11042872146589282,0.3627877660053427,0.16145238638958667,0.12149948140465253,0.49608462142435683,0.6163154754929637,0.4785157682898345,0.07458777777777778,0.3951138317167076,1,train
0.0848923642443466,0.06887038811428772,0.2194075096797431,0.39803608129709983,0.2760408949473996,0.46835010910250985,0.6181003717868138,0.5709639796373621,0.19676666666666667,0.4191181213144331,1,train
0.10506444866289016,0.1317382810358777,0.30873127832638003,0.26627083809088836,0.18417543339754036,0.4590686525026985,0.6466977731851867,0.46664836445357655,0.0003833333333333334,0.1433181861571895,1,test
0.03915006030901959,0.04190476608116612,0.08272053306119997,0.7319022607901348,0.6843976885464512,0.4474769947794952,0.5642150752983704,0.558138431614403,0.5502222222222223,0.16682777024336673,1,test
0.039053485398577725,0.039486314810876236,0.0841012095927004,0.7604475907741494,0.716698770188176,0.4393465735307554,0.6127121262157642,0.5598048144153001,0.41231222222222225,0.3870213869297986,1,train
0.3093998573508093,0.1872311035198004,0.5491490830506951,0.1573418588718886,0.11794339902207733,0.3386563394830291,0.6939697386129191,0.4668640505908426,0.02411111111111111,0.7993985275362417,1,test
0.1383509364580682,0.09966036436829746,0.288561395083591,0.3819365151861156,0.300785301526152,0.4737845213814592,0.6588710393341216,0.598144839981366,0.053611111111111116,0.5705612166358649,1,test
0.08454160953489456,0.07247372702416478,0.2466008344088605,0.4378853619547842,0.29915543043413834,0.4539425186960972,0.6467714558631881,0.5045266868820573,0.09418888888888889,0.415355693477799,1,train
0.05967256410746506,0.07819907603321369,0.17549599303658792,0.37577072390956845,0.25692695214105793,0.4560002895978616,0.5984879959376875,0.556087598643355,0.18831111111111112,0.3743710295636529,1,train
0.06631343051854355,0.06439570511119833,0.23177356904883395,0.4984014615208952,0.34790339309527335,0.45594134404380826,0.566492313920167,0.5503166982807586,0.06954444444444445,0.44130139583922773,1,train
0.0791957858464774,0.04724596943060053,0.12378065251973469,0.539050011418132,0.38820566009779217,0.4039166174969762,0.5590823221939327,0.5032571976823073,0.036206666666666665,0.4909353438601047,1,train
0.11035661962328408,0.09980069154989181,0.3044091604886394,0.2982416076729847,0.2736701733590161,0.4492667521522386,0.5358724561721226,0.5749951328038135,0.013666666666666667,0.41127507174412387,1,train
0.08929054662405297,0.07472992499073622,0.1802683314824265,0.4026033340945422,0.3197510742332197,0.4548226367962733,0.6361879600728659,0.5105078293808589,0.2568333333333333,0.3801372189681401,1,train
0.3903742311312577,0.1443699199915804,0.41021100339166194,0.20769582096369035,0.17187731515780114,0.4039459450879092,0.7379348609616743,0.5832676812729215,0.04842222222222222,0.6358103151581552,1,train
0.05406987798363658,0.04735472299633615,0.1032205780832609,0.5757022151176068,0.42050674173951696,0.43624365633561135,0.5574900661546164,0.5174033048197297,0.4156311111111111,0.2252262401607137,1,train
0.12275107045575645,0.10331194074684757,0.22508028934177748,0.3348938113724595,0.26685434879241365,0.4577980806011246,0.6333351088195502,0.5692978560746108,0.21132555555555557,0.35972766042347304,1,train
0.07166931409346505,0.0794352707985713,0.21655611249512263,0.4382279059145924,0.3510149651800266,0.45362504510447976,0.6209042196205431,0.5724833744096176,0.1469711111111111,0.18883302818251946,1,train
0.15137714816301442,0.09529268084117375,0.26082780562475616,0.2778031514044303,0.20077048451622462,0.3832710581781971,0.5301793596176313,0.4964993776988311,0.05737777777777778,0.5686004542432875,1,train
0.0970527550508175,0.0796580401993523,0.31899630819101366,0.27711806348481394,0.20017780411912872,0.45057168476266135,0.6315271312048805,0.5168226113732441,0.11220000000000001,0.4000630367909543,1,val
0.3340321601158362,0.2541452430181746,0.6891977068763695,0.0632564512445764,0.05200770484516224,0.397007404877943,0.7292765248763373,0.5549386551813799,0.021473333333333334,0.6269524850513366,1,test
0.10152772789750719,0.06999037443238751,0.22487018639133183,0.3812514272664992,0.305082234405097,0.47272195275683226,0.6308471199838075,0.4973139039527855,0.4034055555555556,0.42316864362541523,1,train
0.24754966314470034,0.16289003830493537,0.28201818891256725,0.27940168988353503,0.21736553563490885,0.5084091785486966,0.7236116585526946,0.45017300257656795,0.31675555555555557,0.38625385165112525,1,test
0.0526443920659687,0.05574541141079248,0.10910346069574106,0.529458780543503,0.3560527485553415,0.4694532330426514,0.6062884170830182,0.5244271031407479,0.10830888888888889,0.10673792776654542,1,train
0.1446568086485515,0.05293842925646327,0.26962211483626985,0.42052980132450335,0.34227292932286263,0.3711307906021622,0.6449741311658197,0.5188003391871899,0.043500000000000004,0.5702795720378082,1,train
0.20152903568275277,0.1358314495140075,0.5089593901011498,0.17789449646037908,0.1379463624240628,0.4796909820464812,0.72663886255251,0.4778466746356473,0.06401111111111112,0.35565993844238064,1,train
0.28734690948550046,0.21510446700886038,0.538643935528409,0.19330897465174698,0.14002074381389834,0.4810392769035639,0.48800801099381064,0.4953141408964507,0.03747111111111111,0.8135194566968205,1,test
0.056124442137377134,0.05491090320274866,0.10676231353363153,0.6316510618862754,0.5623055267447029,0.4332146872575392,0.5623840163628809,0.5011770708007892,0.08012222222222223,0.26996258211767493,1,val
0.1599525307488814,0.082291805988901,0.1641204190053127,0.4245261475222654,0.28907986368350863,0.38610896235692393,0.5224973634029679,0.5755747892977161,0.3533888888888889,0.3025409072653986,1,train
0.03790162839382845,0.06068185854581573,0.11636701983972153,0.6333637816853163,0.5470440065194843,0.4376380235797702,0.6167840263056038,0.5445924607843976,0.06148888888888889,0.47181146065618457,1,train
0.26018823388967854,0.12753372785735742,0.5072485517903773,0.20015985384791052,0.1477255889761446,0.4203670730328639,0.7010956525444493,0.4830288451692398,0.024510000000000004,0.650301037226106,1,test
0.21095447867823822,0.11737053173038764,0.25839661434102723,0.3972368120575474,0.3148614609571788,0.366792242958668,0.6510663570218704,0.5705637159403203,0.016292222222222222,0.5607982538894903,1,train
0.09992787061376374,0.07413397299140277,0.2512531140258727,0.33569308061201186,0.26003852422581125,0.4753592097540276,0.6322659110197327,0.5609973098857616,0.04069111111111111,0.42861878909162515,1,train
0.0848008192771569,0.06498771040854943,0.1680223309421618,0.34105960264900664,0.24714772558897613,0.4550704210629016,0.5416770532610355,0.5397001184977565,0.7108011111111111,0.2753654284910815,1,train
0.10167795553597228,0.09274091874836925,0.35564426569018825,0.23978077186572277,0.17084012446288338,0.4635357382345061,0.6288347839055726,0.5158133972718296,0.3417777777777778,0.404949893061051,1,test
0.028203562474074833,0.05222407619765961,0.08824323918720178,0.7127197990408769,0.5331160171877314,0.44215631160729907,0.595341124166853,0.5502158546420608,0.562628888888889,0.08332315686185138,1,train
0.27998541987115966,0.14317406929093116,0.4708106972416486,0.18246174925782144,0.13231589865165208,0.5120760953226073,0.7227537436126883,0.5083172670492504,0.017292222222222223,0.7396017244389252,1,train
0.1310065486507848,0.07103712750259276,0.30666026352912934,0.2741493491664764,0.18995406726922506,0.4144167661675362,0.5479413237315038,0.5035296569734932,0.01582333333333333,0.44849515786287214,1,train
0.18403288107436905,0.12657467927564864,0.404898400216106,0.2868234756793788,0.265668987998222,0.41360411120557883,0.6535948269433585,0.49110281721870136,0.0719888888888889,0.6392029500874172,1,train
0.043885248886622055,0.03170429554658533,0.037218236936098825,0.8337519981730989,0.5615646762483331,0.4401277715057385,0.6083037714878219,0.5481214696625264,0.3704233333333333,0.4034148225037043,1,train
0.01847330491750725,0.05105804502309917,0.07584716511090439,0.7918474537565654,0.5863090828270855,0.4583557887824965,0.5724490701778682,0.5538552989702802,0.1739,0.3716276821810557,1,train
0.12127964438971864,0.09017468541496283,0.2054806855359127,0.2810002283626399,0.19780708253074528,0.5063187891712081,0.6272176710592196,0.49328223231004265,0.19998888888888888,0.3608112396404236,1,train
0.06953292952948904,0.051808795444628866,0.15535612450100555,0.5436172642155743,0.4193213809453252,0.4186131282299066,0.5457722122203165,0.5550506460603449,0.3514655555555556,0.25213942396584826,1,val
0.09529395156030517,0.07199793017407148,0.17858750787886069,0.5145010276318794,0.36998073788709435,0.4703533868237619,0.6518598218122033,0.5680229228738001,0.037602222222222224,0.5597082247962484,1,val
0.24729414202748962,0.1310524319358354,0.5050574781643007,0.16464946334779632,0.1292043265668988,0.4746908697692354,0.7150841758015433,0.585362066252456,0.04108222222222222,0.5190353049028519,1,test
0.20710959005627164,0.05629838821076266,0.23111324549029033,0.39632336149805897,0.2856719514002074,0.5001955172728864,0.6885434976368278,0.5235081039140553,0.09477444444444445,0.5711030062443401,1,val
0.05894691096095053,0.09749537906976236,0.2522135846564818,0.32142041562000456,0.23410875685286706,0.42929572742491745,0.625573393273748,0.5622722430865723,0.4362144444444445,0.3986978129759471,1,val
0.16806448789644754,0.10214547104984466,0.3559143980550471,0.15277460607444623,0.10831234256926951,0.500189613038408,0.6556187036820033,0.5151344525681039,0.06584444444444446,0.3838114984954588,1,train
0.060654073700740496,0.04164033704834929,0.13461596182129254,0.5735327700388216,0.41635797895984583,0.4487131091814911,0.6207238302209059,0.552567144624036,0.20213777777777778,0.38723853276494147,1,train
0.059277881226943996,0.07737465384134697,0.16337005132514937,0.38387759762502854,0.26048303452363314,0.48007688668360887,0.6102601797502246,0.5739916219416056,0.1683111111111111,0.41200390776504897,1,train
0.020280060533690383,0.04687103274227817,0.04685295794939526,0.878967800867778,0.6270558601274262,0.4292019372083695,0.5835252633933803,0.5032950464515872,0.5246977777777778,0.2643017406926135,1,val
0.07024349284624704,0.04939209826410891,0.13719722664105416,0.5011418131993606,0.4028744999259149,0.44944920267668953,0.6295247378494601,0.5626743214506345,0.3968888888888889,0.24110368563130957,1,train
0.049670018956179465,0.07849507868188924,0.1674820662124441,0.4585521808632108,0.411320195584531,0.43159499119591527,0.5703701533664994,0.5759623503256162,0.3369666666666667,0.47526214447206894,1,val
0.1311058061976278,0.0731323877327732,0.20671128853138043,0.36640785567481166,0.260927544821455,0.5040852463053043,0.5391208857545638,0.559929507963407,0.0669,0.4099184477641718,1,train
0.173796275897082,0.1334178219905849,0.285559924362938,0.3978077186572277,0.3028596829159875,0.3892412071430009,0.5520867289507231,0.5508411370496159,0.13362222222222223,0.6551835935786751,1,train
0.045717489548616236,0.03149555886396376,0.02242098628327882,0.7691253710892898,0.5273373833160467,0.4427303774218976,0.6000553951699673,0.5494568053512975,0.3726555555555556,0.3298002344315036,1,train
0.24482645186796997,0.1134567189312331,0.4633670498544289,0.20872345284311486,0.1733590161505408,0.39826926561389325,0.6957475329619016,0.511651588079919,0.00968111111111111,0.6073276614554532,1,train
